Ide,E,v,t
5905,210000,0.3,1
5906,210000,0.3,1
5907,210000,0.3,1
5908,210000,0.3,1
5909,210000,0.3,1
5910,210000,0.3,1
5911,210000,0.3,1
5912,210000,0.3,1
5913,210000,0.3,1
5914,210000,0.3,1
5915,210000,0.3,1
5916,210000,0.3,1
5917,210000,0.3,1
5918,210000,0.3,1
5919,210000,0.3,1
5920,210000,0.3,1
5921,210000,0.3,1
5922,210000,0.3,1
5923,210000,0.3,1
5924,210000,0.3,1
5925,210000,0.3,1
5926,210000,0.3,1
5927,210000,0.3,1
5928,210000,0.3,1
5929,210000,0.3,1
5930,210000,0.3,1
5931,210000,0.3,1
5932,210000,0.3,1
5933,210000,0.3,1
5934,210000,0.3,1
5935,210000,0.3,1
5936,210000,0.3,1
5937,210000,0.3,1
5938,210000,0.3,1
5939,210000,0.3,1
5940,210000,0.3,1
5941,210000,0.3,1
5942,210000,0.3,1
5943,210000,0.3,1
5944,210000,0.3,1
5945,210000,0.3,1
5946,210000,0.3,1
5947,210000,0.3,1
5948,210000,0.3,1
5949,210000,0.3,1
5950,210000,0.3,1
5951,210000,0.3,1
5952,210000,0.3,1
5953,210000,0.3,1
5954,210000,0.3,1
5955,210000,0.3,1
5956,210000,0.3,1
5957,210000,0.3,1
5958,210000,0.3,1
5959,210000,0.3,1
5960,210000,0.3,1
5961,210000,0.3,1
5962,210000,0.3,1
5963,210000,0.3,1
5964,210000,0.3,1
5965,210000,0.3,1
5966,210000,0.3,1
5967,210000,0.3,1
5968,210000,0.3,1
5969,210000,0.3,1
5970,210000,0.3,1
5971,210000,0.3,1
5972,210000,0.3,1
5973,210000,0.3,1
5974,210000,0.3,1
5975,210000,0.3,1
5976,210000,0.3,1
5977,210000,0.3,1
5978,210000,0.3,1
5979,210000,0.3,1
5980,210000,0.3,1
5981,210000,0.3,1
5982,210000,0.3,1
5983,210000,0.3,1
5984,210000,0.3,1
5985,210000,0.3,1
5986,210000,0.3,1
5987,210000,0.3,1
5988,210000,0.3,1
5989,210000,0.3,1
5990,210000,0.3,1
5991,210000,0.3,1
5992,210000,0.3,1
5993,210000,0.3,1
5994,210000,0.3,1
5995,210000,0.3,1
5996,210000,0.3,1
5997,210000,0.3,1
5998,210000,0.3,1
5999,210000,0.3,1
6000,210000,0.3,1
6001,210000,0.3,1
6002,210000,0.3,1
6003,210000,0.3,1
6004,210000,0.3,1
6005,210000,0.3,1
6006,210000,0.3,1
6007,210000,0.3,1
6008,210000,0.3,1
6009,210000,0.3,1
6010,210000,0.3,1
6011,210000,0.3,1
6012,210000,0.3,1
6013,210000,0.3,1
6014,210000,0.3,1
6015,210000,0.3,1
6016,210000,0.3,1
6017,210000,0.3,1
6018,210000,0.3,1
6019,210000,0.3,1
6020,210000,0.3,1
6021,210000,0.3,1
6022,210000,0.3,1
6023,210000,0.3,1
6024,210000,0.3,1
6025,210000,0.3,1
6026,210000,0.3,1
6027,210000,0.3,1
6028,210000,0.3,1
6029,210000,0.3,1
6030,210000,0.3,1
6031,210000,0.3,1
6032,210000,0.3,1
6033,210000,0.3,1
6034,210000,0.3,1
6035,210000,0.3,1
6036,210000,0.3,1
6037,210000,0.3,1
6038,210000,0.3,1
6039,210000,0.3,1
6040,210000,0.3,1
6041,210000,0.3,1
6042,210000,0.3,1
6043,210000,0.3,1
6044,210000,0.3,1
6045,210000,0.3,1
6046,210000,0.3,1
6047,210000,0.3,1
6048,210000,0.3,1
6049,210000,0.3,1
6050,210000,0.3,1
6051,210000,0.3,1
6052,210000,0.3,1
6053,210000,0.3,1
6054,210000,0.3,1
6055,210000,0.3,1
6056,210000,0.3,1
6057,210000,0.3,1
6058,210000,0.3,1
6059,210000,0.3,1
6060,210000,0.3,1
6061,210000,0.3,1
6062,210000,0.3,1
6063,210000,0.3,1
6064,210000,0.3,1
6065,210000,0.3,1
6066,210000,0.3,1
6067,210000,0.3,1
6068,210000,0.3,1
6069,210000,0.3,1
6070,210000,0.3,1
6071,210000,0.3,1
6072,210000,0.3,1
6073,210000,0.3,1
6074,210000,0.3,1
6075,210000,0.3,1
6076,210000,0.3,1
6077,210000,0.3,1
6078,210000,0.3,1
6079,210000,0.3,1
6080,210000,0.3,1
6081,210000,0.3,1
6082,210000,0.3,1
6083,210000,0.3,1
6084,210000,0.3,1
6085,210000,0.3,1
6086,210000,0.3,1
6087,210000,0.3,1
6088,210000,0.3,1
6089,210000,0.3,1
6090,210000,0.3,1
6091,210000,0.3,1
6092,210000,0.3,1
6093,210000,0.3,1
6094,210000,0.3,1
6095,210000,0.3,1
6096,210000,0.3,1
6097,210000,0.3,1
6098,210000,0.3,1
6099,210000,0.3,1
6100,210000,0.3,1
6101,210000,0.3,1
6102,210000,0.3,1
6103,210000,0.3,1
6104,210000,0.3,1
6105,210000,0.3,1
6106,210000,0.3,1
6107,210000,0.3,1
6108,210000,0.3,1
6109,210000,0.3,1
6110,210000,0.3,1
6111,210000,0.3,1
6112,210000,0.3,1
6113,210000,0.3,1
6114,210000,0.3,1
6115,210000,0.3,1
6116,210000,0.3,1
6117,210000,0.3,1
6118,210000,0.3,1
6119,210000,0.3,1
6120,210000,0.3,1
6121,210000,0.3,1
6122,210000,0.3,1
6123,210000,0.3,1
6124,210000,0.3,1
6125,210000,0.3,1
6126,210000,0.3,1
6127,210000,0.3,1
6128,210000,0.3,1
6129,210000,0.3,1
6130,210000,0.3,1
6131,210000,0.3,1
6132,210000,0.3,1
6133,210000,0.3,1
6134,210000,0.3,1
6135,210000,0.3,1
6136,210000,0.3,1
6137,210000,0.3,1
6138,210000,0.3,1
6139,210000,0.3,1
6140,210000,0.3,1
6141,210000,0.3,1
6142,210000,0.3,1
6143,210000,0.3,1
6144,210000,0.3,1
6145,210000,0.3,1
6146,210000,0.3,1
6147,210000,0.3,1
6148,210000,0.3,1
6149,210000,0.3,1
6150,210000,0.3,1
6151,210000,0.3,1
6152,210000,0.3,1
6153,210000,0.3,1
6154,210000,0.3,1
6155,210000,0.3,1
6156,210000,0.3,1
6157,210000,0.3,1
6158,210000,0.3,1
6159,210000,0.3,1
6160,210000,0.3,1
6161,210000,0.3,1
6162,210000,0.3,1
6163,210000,0.3,1
6164,210000,0.3,1
6165,210000,0.3,1
6166,210000,0.3,1
6167,210000,0.3,1
6168,210000,0.3,1
6169,210000,0.3,1
6170,210000,0.3,1
6171,210000,0.3,1
6172,210000,0.3,1
6173,210000,0.3,1
6174,210000,0.3,1
6175,210000,0.3,1
6176,210000,0.3,1
6177,210000,0.3,1
6178,210000,0.3,1
6179,210000,0.3,1
6180,210000,0.3,1
6181,210000,0.3,1
6182,210000,0.3,1
6183,210000,0.3,1
6184,210000,0.3,1
6185,210000,0.3,1
6186,210000,0.3,1
6187,210000,0.3,1
6188,210000,0.3,1
6189,210000,0.3,1
6190,210000,0.3,1
6191,210000,0.3,1
6192,210000,0.3,1
6193,210000,0.3,1
6194,210000,0.3,1
6195,210000,0.3,1
6196,210000,0.3,1
6197,210000,0.3,1
6198,210000,0.3,1
6199,210000,0.3,1
6200,210000,0.3,1
6201,210000,0.3,1
6202,210000,0.3,1
6203,210000,0.3,1
6204,210000,0.3,1
6205,210000,0.3,1
6206,210000,0.3,1
6207,210000,0.3,1
6208,210000,0.3,1
6209,210000,0.3,1
6210,210000,0.3,1
6211,210000,0.3,1
6212,210000,0.3,1
6213,210000,0.3,1
6214,210000,0.3,1
6215,210000,0.3,1
6216,210000,0.3,1
6217,210000,0.3,1
6218,210000,0.3,1
6219,210000,0.3,1
6220,210000,0.3,1
6221,210000,0.3,1
6222,210000,0.3,1
6223,210000,0.3,1
6224,210000,0.3,1
6225,210000,0.3,1
6226,210000,0.3,1
6227,210000,0.3,1
6228,210000,0.3,1
6229,210000,0.3,1
6230,210000,0.3,1
6231,210000,0.3,1
6232,210000,0.3,1
6233,210000,0.3,1
6234,210000,0.3,1
6235,210000,0.3,1
6236,210000,0.3,1
6237,210000,0.3,1
6238,210000,0.3,1
6239,210000,0.3,1
6240,210000,0.3,1
6241,210000,0.3,1
6242,210000,0.3,1
6243,210000,0.3,1
6244,210000,0.3,1
6245,210000,0.3,1
6246,210000,0.3,1
6247,210000,0.3,1
6248,210000,0.3,1
6249,210000,0.3,1
6250,210000,0.3,1
6251,210000,0.3,1
6252,210000,0.3,1
6253,210000,0.3,1
6254,210000,0.3,1
6255,210000,0.3,1
6256,210000,0.3,1
6257,210000,0.3,1
6258,210000,0.3,1
6259,210000,0.3,1
6260,210000,0.3,1
6261,210000,0.3,1
6262,210000,0.3,1
6263,210000,0.3,1
6264,210000,0.3,1
6265,210000,0.3,1
6266,210000,0.3,1
6267,210000,0.3,1
6268,210000,0.3,1
6269,210000,0.3,1
6270,210000,0.3,1
6271,210000,0.3,1
6272,210000,0.3,1
6273,210000,0.3,1
6274,210000,0.3,1
6275,210000,0.3,1
6276,210000,0.3,1
6277,210000,0.3,1
6278,210000,0.3,1
6279,210000,0.3,1
6280,210000,0.3,1
6281,210000,0.3,1
6282,210000,0.3,1
6283,210000,0.3,1
6284,210000,0.3,1
6285,210000,0.3,1
6286,210000,0.3,1
6287,210000,0.3,1
6288,210000,0.3,1
6289,210000,0.3,1
6290,210000,0.3,1
6291,210000,0.3,1
6292,210000,0.3,1
6293,210000,0.3,1
6294,210000,0.3,1
6295,210000,0.3,1
6296,210000,0.3,1
6297,210000,0.3,1
6298,210000,0.3,1
6299,210000,0.3,1
6300,210000,0.3,1
6301,210000,0.3,1
6302,210000,0.3,1
6303,210000,0.3,1
6304,210000,0.3,1
6305,210000,0.3,1
6306,210000,0.3,1
6307,210000,0.3,1
6308,210000,0.3,1
6309,210000,0.3,1
6310,210000,0.3,1
6311,210000,0.3,1
6312,210000,0.3,1
6313,210000,0.3,1
6314,210000,0.3,1
6315,210000,0.3,1
6316,210000,0.3,1
6317,210000,0.3,1
6318,210000,0.3,1
6319,210000,0.3,1
6320,210000,0.3,1
6321,210000,0.3,1
6322,210000,0.3,1
6323,210000,0.3,1
6324,210000,0.3,1
6325,210000,0.3,1
6326,210000,0.3,1
6327,210000,0.3,1
6328,210000,0.3,1
6329,210000,0.3,1
6330,210000,0.3,1
6331,210000,0.3,1
6332,210000,0.3,1
6333,210000,0.3,1
6334,210000,0.3,1
6335,210000,0.3,1
6336,210000,0.3,1
6337,210000,0.3,1
6338,210000,0.3,1
6339,210000,0.3,1
6340,210000,0.3,1
6341,210000,0.3,1
6342,210000,0.3,1
6343,210000,0.3,1
6344,210000,0.3,1
6345,210000,0.3,1
6346,210000,0.3,1
6347,210000,0.3,1
6348,210000,0.3,1
6349,210000,0.3,1
6350,210000,0.3,1
6351,210000,0.3,1
6352,210000,0.3,1
6353,210000,0.3,1
6354,210000,0.3,1
6355,210000,0.3,1
6356,210000,0.3,1
6357,210000,0.3,1
6358,210000,0.3,1
6359,210000,0.3,1
6360,210000,0.3,1
6361,210000,0.3,1
6362,210000,0.3,1
6363,210000,0.3,1
6364,210000,0.3,1
6365,210000,0.3,1
6366,210000,0.3,1
6367,210000,0.3,1
6368,210000,0.3,1
6369,210000,0.3,1
6370,210000,0.3,1
6371,210000,0.3,1
6372,210000,0.3,1
6373,210000,0.3,1
6374,210000,0.3,1
6375,210000,0.3,1
6376,210000,0.3,1
6377,210000,0.3,1
6378,210000,0.3,1
6379,210000,0.3,1
6380,210000,0.3,1
6381,210000,0.3,1
6382,210000,0.3,1
6383,210000,0.3,1
6384,210000,0.3,1
6385,210000,0.3,1
6386,210000,0.3,1
6387,210000,0.3,1
6388,210000,0.3,1
6389,210000,0.3,1
6390,210000,0.3,1
6391,210000,0.3,1
6392,210000,0.3,1
6393,210000,0.3,1
6394,210000,0.3,1
6395,210000,0.3,1
6396,210000,0.3,1
6397,210000,0.3,1
6398,210000,0.3,1
6399,210000,0.3,1
6400,210000,0.3,1
6401,210000,0.3,1
6402,210000,0.3,1
6403,210000,0.3,1
6404,210000,0.3,1
6405,210000,0.3,1
6406,210000,0.3,1
6407,210000,0.3,1
6408,210000,0.3,1
6409,210000,0.3,1
6410,210000,0.3,1
6411,210000,0.3,1
6412,210000,0.3,1
6413,210000,0.3,1
6414,210000,0.3,1
6415,210000,0.3,1
6416,210000,0.3,1
6417,210000,0.3,1
6418,210000,0.3,1
6419,210000,0.3,1
6420,210000,0.3,1
6421,210000,0.3,1
6422,210000,0.3,1
6423,210000,0.3,1
6424,210000,0.3,1
6425,210000,0.3,1
6426,210000,0.3,1
6427,210000,0.3,1
6428,210000,0.3,1
6429,210000,0.3,1
6430,210000,0.3,1
6431,210000,0.3,1
6432,210000,0.3,1
6433,210000,0.3,1
6434,210000,0.3,1
6435,210000,0.3,1
6436,210000,0.3,1
6437,210000,0.3,1
6438,210000,0.3,1
6439,210000,0.3,1
6440,210000,0.3,1
6441,210000,0.3,1
6442,210000,0.3,1
6443,210000,0.3,1
6444,210000,0.3,1
6445,210000,0.3,1
6446,210000,0.3,1
6447,210000,0.3,1
6448,210000,0.3,1
6449,210000,0.3,1
6450,210000,0.3,1
6451,210000,0.3,1
6452,210000,0.3,1
6453,210000,0.3,1
6454,210000,0.3,1
6455,210000,0.3,1
6456,210000,0.3,1
6457,210000,0.3,1
6458,210000,0.3,1
6459,210000,0.3,1
6460,210000,0.3,1
6461,210000,0.3,1
6462,210000,0.3,1
6463,210000,0.3,1
6464,210000,0.3,1
6465,210000,0.3,1
6466,210000,0.3,1
6467,210000,0.3,1
6468,210000,0.3,1
6469,210000,0.3,1
6470,210000,0.3,1
6471,210000,0.3,1
6472,210000,0.3,1
6473,210000,0.3,1
6474,210000,0.3,1
6475,210000,0.3,1
6476,210000,0.3,1
6477,210000,0.3,1
6478,210000,0.3,1
6479,210000,0.3,1
6480,210000,0.3,1
6481,210000,0.3,1
6482,210000,0.3,1
6483,210000,0.3,1
6484,210000,0.3,1
6485,210000,0.3,1
6486,210000,0.3,1
6487,210000,0.3,1
6488,210000,0.3,1
6489,210000,0.3,1
6490,210000,0.3,1
6491,210000,0.3,1
6492,210000,0.3,1
6493,210000,0.3,1
6494,210000,0.3,1
6495,210000,0.3,1
6496,210000,0.3,1
6497,210000,0.3,1
6498,210000,0.3,1
6499,210000,0.3,1
6500,210000,0.3,1
6501,210000,0.3,1
6502,210000,0.3,1
6503,210000,0.3,1
6504,210000,0.3,1
6505,210000,0.3,1
6506,210000,0.3,1
6507,210000,0.3,1
6508,210000,0.3,1
6509,210000,0.3,1
6510,210000,0.3,1
6511,210000,0.3,1
6512,210000,0.3,1
6513,210000,0.3,1
6514,210000,0.3,1
6515,210000,0.3,1
6516,210000,0.3,1
6517,210000,0.3,1
6518,210000,0.3,1
6519,210000,0.3,1
6520,210000,0.3,1
6521,210000,0.3,1
6522,210000,0.3,1
6523,210000,0.3,1
6524,210000,0.3,1
6525,210000,0.3,1
6526,210000,0.3,1
6527,210000,0.3,1
6528,210000,0.3,1
6529,210000,0.3,1
6530,210000,0.3,1
6531,210000,0.3,1
6532,210000,0.3,1
6533,210000,0.3,1
6534,210000,0.3,1
6535,210000,0.3,1
6536,210000,0.3,1
6537,210000,0.3,1
6538,210000,0.3,1
6539,210000,0.3,1
6540,210000,0.3,1
6541,210000,0.3,1
6542,210000,0.3,1
6543,210000,0.3,1
6544,210000,0.3,1
6545,210000,0.3,1
6546,210000,0.3,1
6547,210000,0.3,1
6548,210000,0.3,1
6549,210000,0.3,1
6550,210000,0.3,1
6551,210000,0.3,1
6552,210000,0.3,1
6553,210000,0.3,1
6554,210000,0.3,1
6555,210000,0.3,1
6556,210000,0.3,1
6557,210000,0.3,1
6558,210000,0.3,1
6559,210000,0.3,1
6560,210000,0.3,1
6561,210000,0.3,1
6562,210000,0.3,1
6563,210000,0.3,1
6564,210000,0.3,1
6565,210000,0.3,1
6566,210000,0.3,1
6567,210000,0.3,1
6568,210000,0.3,1
6569,210000,0.3,1
6570,210000,0.3,1
6571,210000,0.3,1
6572,210000,0.3,1
6573,210000,0.3,1
6574,210000,0.3,1
6575,210000,0.3,1
6576,210000,0.3,1
6577,210000,0.3,1
6578,210000,0.3,1
6579,210000,0.3,1
6580,210000,0.3,1
6581,210000,0.3,1
6582,210000,0.3,1
6583,210000,0.3,1
6584,210000,0.3,1
6585,210000,0.3,1
6586,210000,0.3,1
6587,210000,0.3,1
6588,210000,0.3,1
6589,210000,0.3,1
6590,210000,0.3,1
6591,210000,0.3,1
6592,210000,0.3,1
6593,210000,0.3,1
6594,210000,0.3,1
6595,210000,0.3,1
6596,210000,0.3,1
6597,210000,0.3,1
6598,210000,0.3,1
6599,210000,0.3,1
6600,210000,0.3,1
6601,210000,0.3,1
6602,210000,0.3,1
6603,210000,0.3,1
6604,210000,0.3,1
6605,210000,0.3,1
6606,210000,0.3,1
6607,210000,0.3,1
6608,210000,0.3,1
6609,210000,0.3,1
6610,210000,0.3,1
6611,210000,0.3,1
6612,210000,0.3,1
6613,210000,0.3,1
6614,210000,0.3,1
6615,210000,0.3,1
6616,210000,0.3,1
6617,210000,0.3,1
6618,210000,0.3,1
6619,210000,0.3,1
6620,210000,0.3,1
6621,210000,0.3,1
6622,210000,0.3,1
6623,210000,0.3,1
6624,210000,0.3,1
6625,210000,0.3,1
6626,210000,0.3,1
6627,210000,0.3,1
6628,210000,0.3,1
6629,210000,0.3,1
6630,210000,0.3,1
6631,210000,0.3,1
6632,210000,0.3,1
6633,210000,0.3,1
6634,210000,0.3,1
6635,210000,0.3,1
6636,210000,0.3,1
6637,210000,0.3,1
6638,210000,0.3,1
6639,210000,0.3,1
6640,210000,0.3,1
6641,210000,0.3,1
6642,210000,0.3,1
6643,210000,0.3,1
6644,210000,0.3,1
6645,210000,0.3,1
6646,210000,0.3,1
6647,210000,0.3,1
6648,210000,0.3,1
6649,210000,0.3,1
6650,210000,0.3,1
6651,210000,0.3,1
6652,210000,0.3,1
6653,210000,0.3,1
6654,210000,0.3,1
6655,210000,0.3,1
6656,210000,0.3,1
6657,210000,0.3,1
6658,210000,0.3,1
6659,210000,0.3,1
6660,210000,0.3,1
6661,210000,0.3,1
6662,210000,0.3,1
6663,210000,0.3,1
6664,210000,0.3,1
6665,210000,0.3,1
6666,210000,0.3,1
6667,210000,0.3,1
6668,210000,0.3,1
6669,210000,0.3,1
6670,210000,0.3,1
6671,210000,0.3,1
6672,210000,0.3,1
6673,210000,0.3,1
6674,210000,0.3,1
6675,210000,0.3,1
6676,210000,0.3,1
6677,210000,0.3,1
6678,210000,0.3,1
6679,210000,0.3,1
6680,210000,0.3,1
6681,210000,0.3,1
6682,210000,0.3,1
6683,210000,0.3,1
6684,210000,0.3,1
6685,210000,0.3,1
6686,210000,0.3,1
6687,210000,0.3,1
6688,210000,0.3,1
6689,210000,0.3,1
6690,210000,0.3,1
6691,210000,0.3,1
6692,210000,0.3,1
6693,210000,0.3,1
6694,210000,0.3,1
6695,210000,0.3,1
6696,210000,0.3,1
6697,210000,0.3,1
6698,210000,0.3,1
6699,210000,0.3,1
6700,210000,0.3,1
6701,210000,0.3,1
6702,210000,0.3,1
6703,210000,0.3,1
6704,210000,0.3,1
6705,210000,0.3,1
6706,210000,0.3,1
6707,210000,0.3,1
6708,210000,0.3,1
6709,210000,0.3,1
6710,210000,0.3,1
6711,210000,0.3,1
6712,210000,0.3,1
6713,210000,0.3,1
6714,210000,0.3,1
6715,210000,0.3,1
6716,210000,0.3,1
6717,210000,0.3,1
6718,210000,0.3,1
6719,210000,0.3,1
6720,210000,0.3,1
6721,210000,0.3,1
6722,210000,0.3,1
6723,210000,0.3,1
6724,210000,0.3,1
6725,210000,0.3,1
6726,210000,0.3,1
6727,210000,0.3,1
6728,210000,0.3,1
6729,210000,0.3,1
6730,210000,0.3,1
6731,210000,0.3,1
6732,210000,0.3,1
6733,210000,0.3,1
6734,210000,0.3,1
6735,210000,0.3,1
6736,210000,0.3,1
6737,210000,0.3,1
6738,210000,0.3,1
6739,210000,0.3,1
6740,210000,0.3,1
6741,210000,0.3,1
6742,210000,0.3,1
6743,210000,0.3,1
6744,210000,0.3,1
6745,210000,0.3,1
6746,210000,0.3,1
6747,210000,0.3,1
6748,210000,0.3,1
6749,210000,0.3,1
6750,210000,0.3,1
6751,210000,0.3,1
6752,210000,0.3,1
6753,210000,0.3,1
6754,210000,0.3,1
6755,210000,0.3,1
6756,210000,0.3,1
6757,210000,0.3,1
6758,210000,0.3,1
6759,210000,0.3,1
6760,210000,0.3,1
6761,210000,0.3,1
6762,210000,0.3,1
6763,210000,0.3,1
6764,210000,0.3,1
6765,210000,0.3,1
6766,210000,0.3,1
6767,210000,0.3,1
6768,210000,0.3,1
6769,210000,0.3,1
6770,210000,0.3,1
6771,210000,0.3,1
6772,210000,0.3,1
6773,210000,0.3,1
6774,210000,0.3,1
6775,210000,0.3,1
6776,210000,0.3,1
6777,210000,0.3,1
6778,210000,0.3,1
6779,210000,0.3,1
6780,210000,0.3,1
6781,210000,0.3,1
6782,210000,0.3,1
6783,210000,0.3,1
6784,210000,0.3,1
6785,210000,0.3,1
6786,210000,0.3,1
6787,210000,0.3,1
6788,210000,0.3,1
6789,210000,0.3,1
6790,210000,0.3,1
6791,210000,0.3,1
6792,210000,0.3,1
6793,210000,0.3,1
6794,210000,0.3,1
6795,210000,0.3,1
6796,210000,0.3,1
6797,210000,0.3,1
6798,210000,0.3,1
6799,210000,0.3,1
6800,210000,0.3,1
6801,210000,0.3,1
6802,210000,0.3,1
6803,210000,0.3,1
6804,210000,0.3,1
6805,210000,0.3,1
6806,210000,0.3,1
6807,210000,0.3,1
6808,210000,0.3,1
6809,210000,0.3,1
6810,210000,0.3,1
6811,210000,0.3,1
6812,210000,0.3,1
6813,210000,0.3,1
6814,210000,0.3,1
6815,210000,0.3,1
6816,210000,0.3,1
6817,210000,0.3,1
6818,210000,0.3,1
6819,210000,0.3,1
6820,210000,0.3,1
6821,210000,0.3,1
6822,210000,0.3,1
6823,210000,0.3,1
6824,210000,0.3,1
6825,210000,0.3,1
6826,210000,0.3,1
6827,210000,0.3,1
6828,210000,0.3,1
6829,210000,0.3,1
6830,210000,0.3,1
6831,210000,0.3,1
6832,210000,0.3,1
6833,210000,0.3,1
6834,210000,0.3,1
6835,210000,0.3,1
6836,210000,0.3,1
6837,210000,0.3,1
6838,210000,0.3,1
6839,210000,0.3,1
6840,210000,0.3,1
6841,210000,0.3,1
6842,210000,0.3,1
6843,210000,0.3,1
6844,210000,0.3,1
6845,210000,0.3,1
6846,210000,0.3,1
6847,210000,0.3,1
6848,210000,0.3,1
6849,210000,0.3,1
6850,210000,0.3,1
6851,210000,0.3,1
6852,210000,0.3,1
6853,210000,0.3,1
6854,210000,0.3,1
6855,210000,0.3,1
6856,210000,0.3,1
6857,210000,0.3,1
6858,210000,0.3,1
6859,210000,0.3,1
6860,210000,0.3,1
6861,210000,0.3,1
6862,210000,0.3,1
6863,210000,0.3,1
6864,210000,0.3,1
6865,210000,0.3,1
6866,210000,0.3,1
6867,210000,0.3,1
6868,210000,0.3,1
6869,210000,0.3,1
6870,210000,0.3,1
6871,210000,0.3,1
6872,210000,0.3,1
6873,210000,0.3,1
6874,210000,0.3,1
6875,210000,0.3,1
6876,210000,0.3,1
6877,210000,0.3,1
6878,210000,0.3,1
6879,210000,0.3,1
6880,210000,0.3,1
6881,210000,0.3,1
6882,210000,0.3,1
6883,210000,0.3,1
6884,210000,0.3,1
6885,210000,0.3,1
6886,210000,0.3,1
6887,210000,0.3,1
6888,210000,0.3,1
6889,210000,0.3,1
6890,210000,0.3,1
6891,210000,0.3,1
6892,210000,0.3,1
6893,210000,0.3,1
6894,210000,0.3,1
6895,210000,0.3,1
6896,210000,0.3,1
6897,210000,0.3,1
6898,210000,0.3,1
6899,210000,0.3,1
6900,210000,0.3,1
6901,210000,0.3,1
6902,210000,0.3,1
6903,210000,0.3,1
6904,210000,0.3,1
6905,210000,0.3,1
6906,210000,0.3,1
6907,210000,0.3,1
6908,210000,0.3,1
6909,210000,0.3,1
6910,210000,0.3,1
6911,210000,0.3,1
6912,210000,0.3,1
6913,210000,0.3,1
6914,210000,0.3,1
6915,210000,0.3,1
6916,210000,0.3,1
6917,210000,0.3,1
6918,210000,0.3,1
6919,210000,0.3,1
6920,210000,0.3,1
6921,210000,0.3,1
6922,210000,0.3,1
6923,210000,0.3,1
6924,210000,0.3,1
6925,210000,0.3,1
6926,210000,0.3,1
6927,210000,0.3,1
6928,210000,0.3,1
6929,210000,0.3,1
6930,210000,0.3,1
6931,210000,0.3,1
6932,210000,0.3,1
6933,210000,0.3,1
6934,210000,0.3,1
6935,210000,0.3,1
6936,210000,0.3,1
6937,210000,0.3,1
6938,210000,0.3,1
6939,210000,0.3,1
6940,210000,0.3,1
6941,210000,0.3,1
6942,210000,0.3,1
6943,210000,0.3,1
6944,210000,0.3,1
6945,210000,0.3,1
6946,210000,0.3,1
6947,210000,0.3,1
6948,210000,0.3,1
6949,210000,0.3,1
6950,210000,0.3,1
6951,210000,0.3,1
6952,210000,0.3,1
6953,210000,0.3,1
6954,210000,0.3,1
6955,210000,0.3,1
6956,210000,0.3,1
6957,210000,0.3,1
6958,210000,0.3,1
6959,210000,0.3,1
6960,210000,0.3,1
6961,210000,0.3,1
6962,210000,0.3,1
6963,210000,0.3,1
6964,210000,0.3,1
6965,210000,0.3,1
6966,210000,0.3,1
6967,210000,0.3,1
6968,210000,0.3,1
6969,210000,0.3,1
6970,210000,0.3,1
6971,210000,0.3,1
6972,210000,0.3,1
6973,210000,0.3,1
6974,210000,0.3,1
6975,210000,0.3,1
6976,210000,0.3,1
6977,210000,0.3,1
6978,210000,0.3,1
6979,210000,0.3,1
6980,210000,0.3,1
6981,210000,0.3,1
6982,210000,0.3,1
6983,210000,0.3,1
6984,210000,0.3,1
6985,210000,0.3,1
6986,210000,0.3,1
6987,210000,0.3,1
6988,210000,0.3,1
6989,210000,0.3,1
6990,210000,0.3,1
6991,210000,0.3,1
6992,210000,0.3,1
6993,210000,0.3,1
6994,210000,0.3,1
6995,210000,0.3,1
6996,210000,0.3,1
6997,210000,0.3,1
6998,210000,0.3,1
6999,210000,0.3,1
7000,210000,0.3,1
7001,210000,0.3,1
7002,210000,0.3,1
7003,210000,0.3,1
7004,210000,0.3,1
7005,210000,0.3,1
7006,210000,0.3,1
7007,210000,0.3,1
7008,210000,0.3,1
7009,210000,0.3,1
7010,210000,0.3,1
7011,210000,0.3,1
7012,210000,0.3,1
7013,210000,0.3,1
7014,210000,0.3,1
7015,210000,0.3,1
7016,210000,0.3,1
7017,210000,0.3,1
7018,210000,0.3,1
7019,210000,0.3,1
7020,210000,0.3,1
7021,210000,0.3,1
7022,210000,0.3,1
7023,210000,0.3,1
7024,210000,0.3,1
7025,210000,0.3,1
7026,210000,0.3,1
7027,210000,0.3,1
7028,210000,0.3,1
7029,210000,0.3,1
7030,210000,0.3,1
7031,210000,0.3,1
7032,210000,0.3,1
7033,210000,0.3,1
7034,210000,0.3,1
7035,210000,0.3,1
7036,210000,0.3,1
7037,210000,0.3,1
7038,210000,0.3,1
7039,210000,0.3,1
7040,210000,0.3,1
7041,210000,0.3,1
7042,210000,0.3,1
7043,210000,0.3,1
7044,210000,0.3,1
7045,210000,0.3,1
7046,210000,0.3,1
7047,210000,0.3,1
7048,210000,0.3,1
7049,210000,0.3,1
7050,210000,0.3,1
7051,210000,0.3,1
7052,210000,0.3,1
7053,210000,0.3,1
7054,210000,0.3,1
7055,210000,0.3,1
7056,210000,0.3,1
7057,210000,0.3,1
7058,210000,0.3,1
7059,210000,0.3,1
7060,210000,0.3,1
7061,210000,0.3,1
7062,210000,0.3,1
7063,210000,0.3,1
7064,210000,0.3,1
7065,210000,0.3,1
7066,210000,0.3,1
7067,210000,0.3,1
7068,210000,0.3,1
7069,210000,0.3,1
