ID,x0,x1,x2,u0,u1,u2
10783,7.5,45,92.5,0,1,2
10784,10,45,92.5,0,1,2
10785,12.5,45,92.5,0,1,2
10786,15,45,92.5,0,1,2
10787,17.5,45,92.5,0,1,2
10788,20,45,92.5,0,1,2
10789,22.5,45,92.5,0,1,2
10790,25,45,92.5,0,1,2
10791,0,47.5,92.5,0,1,2
10792,2.5,47.5,92.5,0,1,2
10793,5,47.5,92.5,0,1,2
10794,7.5,47.5,92.5,0,1,2
10795,10,47.5,92.5,0,1,2
10796,12.5,47.5,92.5,0,1,2
10797,15,47.5,92.5,0,1,2
10798,17.5,47.5,92.5,0,1,2
10799,20,47.5,92.5,0,1,2
10800,22.5,47.5,92.5,0,1,2
10801,25,47.5,92.5,0,1,2
10802,0,50,92.5,0,1,2
10803,2.5,50,92.5,0,1,2
10804,5,50,92.5,0,1,2
10805,7.5,50,92.5,0,1,2
10806,10,50,92.5,0,1,2
10807,12.5,50,92.5,0,1,2
10808,15,50,92.5,0,1,2
10809,17.5,50,92.5,0,1,2
10810,20,50,92.5,0,1,2
10811,22.5,50,92.5,0,1,2
10812,25,50,92.5,0,1,2
10813,0,52.5,92.5,0,1,2
10814,2.5,52.5,92.5,0,1,2
10815,5,52.5,92.5,0,1,2
10816,7.5,52.5,92.5,0,1,2
10817,10,52.5,92.5,0,1,2
10818,12.5,52.5,92.5,0,1,2
10819,15,52.5,92.5,0,1,2
10820,17.5,52.5,92.5,0,1,2
10821,20,52.5,92.5,0,1,2
10822,22.5,52.5,92.5,0,1,2
10823,25,52.5,92.5,0,1,2
10824,0,55,92.5,0,1,2
10825,2.5,55,92.5,0,1,2
10826,5,55,92.5,0,1,2
10827,7.5,55,92.5,0,1,2
10828,10,55,92.5,0,1,2
10829,12.5,55,92.5,0,1,2
10830,15,55,92.5,0,1,2
10831,17.5,55,92.5,0,1,2
10832,20,55,92.5,0,1,2
10833,22.5,55,92.5,0,1,2
10834,25,55,92.5,0,1,2
10835,0,57.5,92.5,0,1,2
10836,2.5,57.5,92.5,0,1,2
10837,5,57.5,92.5,0,1,2
10838,7.5,57.5,92.5,0,1,2
10839,10,57.5,92.5,0,1,2
10840,12.5,57.5,92.5,0,1,2
10841,15,57.5,92.5,0,1,2
10842,17.5,57.5,92.5,0,1,2
10843,20,57.5,92.5,0,1,2
10844,22.5,57.5,92.5,0,1,2
10845,25,57.5,92.5,0,1,2
10846,0,60,92.5,0,1,2
10847,2.5,60,92.5,0,1,2
10848,5,60,92.5,0,1,2
10849,7.5,60,92.5,0,1,2
10850,10,60,92.5,0,1,2
10851,12.5,60,92.5,0,1,2
10852,15,60,92.5,0,1,2
10853,17.5,60,92.5,0,1,2
10854,20,60,92.5,0,1,2
10855,22.5,60,92.5,0,1,2
10856,25,60,92.5,0,1,2
10857,0,62.5,92.5,0,1,2
10858,2.5,62.5,92.5,0,1,2
10859,5,62.5,92.5,0,1,2
10860,7.5,62.5,92.5,0,1,2
10861,10,62.5,92.5,0,1,2
10862,12.5,62.5,92.5,0,1,2
10863,15,62.5,92.5,0,1,2
10864,17.5,62.5,92.5,0,1,2
10865,20,62.5,92.5,0,1,2
10866,22.5,62.5,92.5,0,1,2
10867,25,62.5,92.5,0,1,2
10868,0,0,95,0,1,2
10869,2.5,0,95,0,1,2
10870,5,0,95,0,1,2
10871,7.5,0,95,0,1,2
10872,10,0,95,0,1,2
10873,12.5,0,95,0,1,2
10874,15,0,95,0,1,2
10875,17.5,0,95,0,1,2
10876,20,0,95,0,1,2
10877,22.5,0,95,0,1,2
10878,25,0,95,0,1,2
10879,0,2.5,95,0,1,2
10880,2.5,2.5,95,0,1,2
10881,5,2.5,95,0,1,2
10882,7.5,2.5,95,0,1,2
10883,10,2.5,95,0,1,2
10884,12.5,2.5,95,0,1,2
10885,15,2.5,95,0,1,2
10886,17.5,2.5,95,0,1,2
10887,20,2.5,95,0,1,2
10888,22.5,2.5,95,0,1,2
10889,25,2.5,95,0,1,2
10890,0,5,95,0,1,2
10891,2.5,5,95,0,1,2
10892,5,5,95,0,1,2
10893,7.5,5,95,0,1,2
10894,10,5,95,0,1,2
10895,12.5,5,95,0,1,2
10896,15,5,95,0,1,2
10897,17.5,5,95,0,1,2
10898,20,5,95,0,1,2
10899,22.5,5,95,0,1,2
10900,25,5,95,0,1,2
10901,0,7.5,95,0,1,2
10902,2.5,7.5,95,0,1,2
10903,5,7.5,95,0,1,2
10904,7.5,7.5,95,0,1,2
10905,10,7.5,95,0,1,2
10906,12.5,7.5,95,0,1,2
10907,15,7.5,95,0,1,2
10908,17.5,7.5,95,0,1,2
10909,20,7.5,95,0,1,2
10910,22.5,7.5,95,0,1,2
10911,25,7.5,95,0,1,2
10912,0,10,95,0,1,2
10913,2.5,10,95,0,1,2
10914,5,10,95,0,1,2
10915,7.5,10,95,0,1,2
10916,10,10,95,0,1,2
10917,12.5,10,95,0,1,2
10918,15,10,95,0,1,2
10919,17.5,10,95,0,1,2
10920,20,10,95,0,1,2
10921,22.5,10,95,0,1,2
10922,25,10,95,0,1,2
10923,0,12.5,95,0,1,2
10924,2.5,12.5,95,0,1,2
10925,5,12.5,95,0,1,2
10926,7.5,12.5,95,0,1,2
10927,10,12.5,95,0,1,2
10928,12.5,12.5,95,0,1,2
10929,15,12.5,95,0,1,2
10930,17.5,12.5,95,0,1,2
10931,20,12.5,95,0,1,2
10932,22.5,12.5,95,0,1,2
10933,25,12.5,95,0,1,2
10934,0,15,95,0,1,2
10935,2.5,15,95,0,1,2
10936,5,15,95,0,1,2
10937,7.5,15,95,0,1,2
10938,10,15,95,0,1,2
10939,12.5,15,95,0,1,2
10940,15,15,95,0,1,2
10941,17.5,15,95,0,1,2
10942,20,15,95,0,1,2
10943,22.5,15,95,0,1,2
10944,25,15,95,0,1,2
10945,0,17.5,95,0,1,2
10946,2.5,17.5,95,0,1,2
10947,5,17.5,95,0,1,2
10948,7.5,17.5,95,0,1,2
10949,10,17.5,95,0,1,2
10950,12.5,17.5,95,0,1,2
10951,15,17.5,95,0,1,2
10952,17.5,17.5,95,0,1,2
10953,20,17.5,95,0,1,2
10954,22.5,17.5,95,0,1,2
10955,25,17.5,95,0,1,2
10956,0,20,95,0,1,2
10957,2.5,20,95,0,1,2
10958,5,20,95,0,1,2
10959,7.5,20,95,0,1,2
10960,10,20,95,0,1,2
10961,12.5,20,95,0,1,2
10962,15,20,95,0,1,2
10963,17.5,20,95,0,1,2
10964,20,20,95,0,1,2
10965,22.5,20,95,0,1,2
10966,25,20,95,0,1,2
10967,0,22.5,95,0,1,2
10968,2.5,22.5,95,0,1,2
10969,5,22.5,95,0,1,2
10970,7.5,22.5,95,0,1,2
10971,10,22.5,95,0,1,2
10972,12.5,22.5,95,0,1,2
10973,15,22.5,95,0,1,2
10974,17.5,22.5,95,0,1,2
10975,20,22.5,95,0,1,2
10976,22.5,22.5,95,0,1,2
10977,25,22.5,95,0,1,2
10978,0,25,95,0,1,2
10979,2.5,25,95,0,1,2
10980,5,25,95,0,1,2
10981,7.5,25,95,0,1,2
10982,10,25,95,0,1,2
10983,12.5,25,95,0,1,2
10984,15,25,95,0,1,2
10985,17.5,25,95,0,1,2
10986,20,25,95,0,1,2
10987,22.5,25,95,0,1,2
10988,25,25,95,0,1,2
10989,0,27.5,95,0,1,2
10990,2.5,27.5,95,0,1,2
10991,5,27.5,95,0,1,2
10992,7.5,27.5,95,0,1,2
10993,10,27.5,95,0,1,2
10994,12.5,27.5,95,0,1,2
10995,15,27.5,95,0,1,2
10996,17.5,27.5,95,0,1,2
10997,20,27.5,95,0,1,2
10998,22.5,27.5,95,0,1,2
10999,25,27.5,95,0,1,2
11000,0,30,95,0,1,2
11001,2.5,30,95,0,1,2
11002,5,30,95,0,1,2
11003,7.5,30,95,0,1,2
11004,10,30,95,0,1,2
11005,12.5,30,95,0,1,2
11006,15,30,95,0,1,2
11007,17.5,30,95,0,1,2
11008,20,30,95,0,1,2
11009,22.5,30,95,0,1,2
11010,25,30,95,0,1,2
11011,0,32.5,95,0,1,2
11012,2.5,32.5,95,0,1,2
11013,5,32.5,95,0,1,2
11014,7.5,32.5,95,0,1,2
11015,10,32.5,95,0,1,2
11016,12.5,32.5,95,0,1,2
11017,15,32.5,95,0,1,2
11018,17.5,32.5,95,0,1,2
11019,20,32.5,95,0,1,2
11020,22.5,32.5,95,0,1,2
11021,25,32.5,95,0,1,2
11022,0,35,95,0,1,2
11023,2.5,35,95,0,1,2
11024,5,35,95,0,1,2
11025,7.5,35,95,0,1,2
11026,10,35,95,0,1,2
11027,12.5,35,95,0,1,2
11028,15,35,95,0,1,2
11029,17.5,35,95,0,1,2
11030,20,35,95,0,1,2
11031,22.5,35,95,0,1,2
11032,25,35,95,0,1,2
11033,0,37.5,95,0,1,2
11034,2.5,37.5,95,0,1,2
11035,5,37.5,95,0,1,2
11036,7.5,37.5,95,0,1,2
11037,10,37.5,95,0,1,2
11038,12.5,37.5,95,0,1,2
11039,15,37.5,95,0,1,2
11040,17.5,37.5,95,0,1,2
11041,20,37.5,95,0,1,2
11042,22.5,37.5,95,0,1,2
11043,25,37.5,95,0,1,2
11044,0,40,95,0,1,2
11045,2.5,40,95,0,1,2
11046,5,40,95,0,1,2
11047,7.5,40,95,0,1,2
11048,10,40,95,0,1,2
11049,12.5,40,95,0,1,2
11050,15,40,95,0,1,2
11051,17.5,40,95,0,1,2
11052,20,40,95,0,1,2
11053,22.5,40,95,0,1,2
11054,25,40,95,0,1,2
11055,0,42.5,95,0,1,2
11056,2.5,42.5,95,0,1,2
11057,5,42.5,95,0,1,2
11058,7.5,42.5,95,0,1,2
11059,10,42.5,95,0,1,2
11060,12.5,42.5,95,0,1,2
11061,15,42.5,95,0,1,2
11062,17.5,42.5,95,0,1,2
11063,20,42.5,95,0,1,2
11064,22.5,42.5,95,0,1,2
11065,25,42.5,95,0,1,2
11066,0,45,95,0,1,2
11067,2.5,45,95,0,1,2
11068,5,45,95,0,1,2
11069,7.5,45,95,0,1,2
11070,10,45,95,0,1,2
11071,12.5,45,95,0,1,2
11072,15,45,95,0,1,2
11073,17.5,45,95,0,1,2
11074,20,45,95,0,1,2
11075,22.5,45,95,0,1,2
11076,25,45,95,0,1,2
11077,0,47.5,95,0,1,2
11078,2.5,47.5,95,0,1,2
11079,5,47.5,95,0,1,2
11080,7.5,47.5,95,0,1,2
11081,10,47.5,95,0,1,2
11082,12.5,47.5,95,0,1,2
11083,15,47.5,95,0,1,2
11084,17.5,47.5,95,0,1,2
11085,20,47.5,95,0,1,2
11086,22.5,47.5,95,0,1,2
11087,25,47.5,95,0,1,2
11088,0,50,95,0,1,2
11089,2.5,50,95,0,1,2
11090,5,50,95,0,1,2
11091,7.5,50,95,0,1,2
11092,10,50,95,0,1,2
11093,12.5,50,95,0,1,2
11094,15,50,95,0,1,2
11095,17.5,50,95,0,1,2
11096,20,50,95,0,1,2
11097,22.5,50,95,0,1,2
11098,25,50,95,0,1,2
11099,0,52.5,95,0,1,2
11100,2.5,52.5,95,0,1,2
11101,5,52.5,95,0,1,2
11102,7.5,52.5,95,0,1,2
11103,10,52.5,95,0,1,2
11104,12.5,52.5,95,0,1,2
11105,15,52.5,95,0,1,2
11106,17.5,52.5,95,0,1,2
11107,20,52.5,95,0,1,2
11108,22.5,52.5,95,0,1,2
11109,25,52.5,95,0,1,2
11110,0,55,95,0,1,2
11111,2.5,55,95,0,1,2
11112,5,55,95,0,1,2
11113,7.5,55,95,0,1,2
11114,10,55,95,0,1,2
11115,12.5,55,95,0,1,2
11116,15,55,95,0,1,2
11117,17.5,55,95,0,1,2
11118,20,55,95,0,1,2
11119,22.5,55,95,0,1,2
11120,25,55,95,0,1,2
11121,0,57.5,95,0,1,2
11122,2.5,57.5,95,0,1,2
11123,5,57.5,95,0,1,2
11124,7.5,57.5,95,0,1,2
11125,10,57.5,95,0,1,2
11126,12.5,57.5,95,0,1,2
11127,15,57.5,95,0,1,2
11128,17.5,57.5,95,0,1,2
11129,20,57.5,95,0,1,2
11130,22.5,57.5,95,0,1,2
11131,25,57.5,95,0,1,2
11132,0,60,95,0,1,2
11133,2.5,60,95,0,1,2
11134,5,60,95,0,1,2
11135,7.5,60,95,0,1,2
11136,10,60,95,0,1,2
11137,12.5,60,95,0,1,2
11138,15,60,95,0,1,2
11139,17.5,60,95,0,1,2
11140,20,60,95,0,1,2
11141,22.5,60,95,0,1,2
11142,25,60,95,0,1,2
11143,0,62.5,95,0,1,2
11144,2.5,62.5,95,0,1,2
11145,5,62.5,95,0,1,2
11146,7.5,62.5,95,0,1,2
11147,10,62.5,95,0,1,2
11148,12.5,62.5,95,0,1,2
11149,15,62.5,95,0,1,2
11150,17.5,62.5,95,0,1,2
11151,20,62.5,95,0,1,2
11152,22.5,62.5,95,0,1,2
11153,25,62.5,95,0,1,2
11154,0,0,97.5,0,1,2
11155,2.5,0,97.5,0,1,2
11156,5,0,97.5,0,1,2
11157,7.5,0,97.5,0,1,2
11158,10,0,97.5,0,1,2
11159,12.5,0,97.5,0,1,2
11160,15,0,97.5,0,1,2
11161,17.5,0,97.5,0,1,2
11162,20,0,97.5,0,1,2
11163,22.5,0,97.5,0,1,2
11164,25,0,97.5,0,1,2
11165,0,2.5,97.5,0,1,2
11166,2.5,2.5,97.5,0,1,2
11167,5,2.5,97.5,0,1,2
11168,7.5,2.5,97.5,0,1,2
11169,10,2.5,97.5,0,1,2
11170,12.5,2.5,97.5,0,1,2
11171,15,2.5,97.5,0,1,2
11172,17.5,2.5,97.5,0,1,2
11173,20,2.5,97.5,0,1,2
11174,22.5,2.5,97.5,0,1,2
11175,25,2.5,97.5,0,1,2
11176,0,5,97.5,0,1,2
11177,2.5,5,97.5,0,1,2
11178,5,5,97.5,0,1,2
11179,7.5,5,97.5,0,1,2
11180,10,5,97.5,0,1,2
11181,12.5,5,97.5,0,1,2
11182,15,5,97.5,0,1,2
11183,17.5,5,97.5,0,1,2
11184,20,5,97.5,0,1,2
11185,22.5,5,97.5,0,1,2
11186,25,5,97.5,0,1,2
11187,0,7.5,97.5,0,1,2
11188,2.5,7.5,97.5,0,1,2
11189,5,7.5,97.5,0,1,2
11190,7.5,7.5,97.5,0,1,2
11191,10,7.5,97.5,0,1,2
11192,12.5,7.5,97.5,0,1,2
11193,15,7.5,97.5,0,1,2
11194,17.5,7.5,97.5,0,1,2
11195,20,7.5,97.5,0,1,2
11196,22.5,7.5,97.5,0,1,2
11197,25,7.5,97.5,0,1,2
11198,0,10,97.5,0,1,2
11199,2.5,10,97.5,0,1,2
11200,5,10,97.5,0,1,2
11201,7.5,10,97.5,0,1,2
11202,10,10,97.5,0,1,2
11203,12.5,10,97.5,0,1,2
11204,15,10,97.5,0,1,2
11205,17.5,10,97.5,0,1,2
11206,20,10,97.5,0,1,2
11207,22.5,10,97.5,0,1,2
11208,25,10,97.5,0,1,2
11209,0,12.5,97.5,0,1,2
11210,2.5,12.5,97.5,0,1,2
11211,5,12.5,97.5,0,1,2
11212,7.5,12.5,97.5,0,1,2
11213,10,12.5,97.5,0,1,2
11214,12.5,12.5,97.5,0,1,2
11215,15,12.5,97.5,0,1,2
11216,17.5,12.5,97.5,0,1,2
11217,20,12.5,97.5,0,1,2
11218,22.5,12.5,97.5,0,1,2
11219,25,12.5,97.5,0,1,2
11220,0,15,97.5,0,1,2
11221,2.5,15,97.5,0,1,2
11222,5,15,97.5,0,1,2
11223,7.5,15,97.5,0,1,2
11224,10,15,97.5,0,1,2
11225,12.5,15,97.5,0,1,2
11226,15,15,97.5,0,1,2
11227,17.5,15,97.5,0,1,2
11228,20,15,97.5,0,1,2
11229,22.5,15,97.5,0,1,2
11230,25,15,97.5,0,1,2
11231,0,17.5,97.5,0,1,2
11232,2.5,17.5,97.5,0,1,2
11233,5,17.5,97.5,0,1,2
11234,7.5,17.5,97.5,0,1,2
11235,10,17.5,97.5,0,1,2
11236,12.5,17.5,97.5,0,1,2
11237,15,17.5,97.5,0,1,2
11238,17.5,17.5,97.5,0,1,2
11239,20,17.5,97.5,0,1,2
11240,22.5,17.5,97.5,0,1,2
11241,25,17.5,97.5,0,1,2
11242,0,20,97.5,0,1,2
11243,2.5,20,97.5,0,1,2
11244,5,20,97.5,0,1,2
11245,7.5,20,97.5,0,1,2
11246,10,20,97.5,0,1,2
11247,12.5,20,97.5,0,1,2
11248,15,20,97.5,0,1,2
11249,17.5,20,97.5,0,1,2
11250,20,20,97.5,0,1,2
11251,22.5,20,97.5,0,1,2
11252,25,20,97.5,0,1,2
11253,0,22.5,97.5,0,1,2
11254,2.5,22.5,97.5,0,1,2
11255,5,22.5,97.5,0,1,2
11256,7.5,22.5,97.5,0,1,2
11257,10,22.5,97.5,0,1,2
11258,12.5,22.5,97.5,0,1,2
11259,15,22.5,97.5,0,1,2
11260,17.5,22.5,97.5,0,1,2
11261,20,22.5,97.5,0,1,2
11262,22.5,22.5,97.5,0,1,2
11263,25,22.5,97.5,0,1,2
11264,0,25,97.5,0,1,2
11265,2.5,25,97.5,0,1,2
11266,5,25,97.5,0,1,2
11267,7.5,25,97.5,0,1,2
11268,10,25,97.5,0,1,2
11269,12.5,25,97.5,0,1,2
11270,15,25,97.5,0,1,2
11271,17.5,25,97.5,0,1,2
11272,20,25,97.5,0,1,2
11273,22.5,25,97.5,0,1,2
11274,25,25,97.5,0,1,2
11275,0,27.5,97.5,0,1,2
11276,2.5,27.5,97.5,0,1,2
11277,5,27.5,97.5,0,1,2
11278,7.5,27.5,97.5,0,1,2
11279,10,27.5,97.5,0,1,2
11280,12.5,27.5,97.5,0,1,2
11281,15,27.5,97.5,0,1,2
11282,17.5,27.5,97.5,0,1,2
11283,20,27.5,97.5,0,1,2
11284,22.5,27.5,97.5,0,1,2
11285,25,27.5,97.5,0,1,2
11286,0,30,97.5,0,1,2
11287,2.5,30,97.5,0,1,2
11288,5,30,97.5,0,1,2
11289,7.5,30,97.5,0,1,2
11290,10,30,97.5,0,1,2
11291,12.5,30,97.5,0,1,2
11292,15,30,97.5,0,1,2
11293,17.5,30,97.5,0,1,2
11294,20,30,97.5,0,1,2
11295,22.5,30,97.5,0,1,2
11296,25,30,97.5,0,1,2
11297,0,32.5,97.5,0,1,2
11298,2.5,32.5,97.5,0,1,2
11299,5,32.5,97.5,0,1,2
11300,7.5,32.5,97.5,0,1,2
11301,10,32.5,97.5,0,1,2
11302,12.5,32.5,97.5,0,1,2
11303,15,32.5,97.5,0,1,2
11304,17.5,32.5,97.5,0,1,2
11305,20,32.5,97.5,0,1,2
11306,22.5,32.5,97.5,0,1,2
11307,25,32.5,97.5,0,1,2
11308,0,35,97.5,0,1,2
11309,2.5,35,97.5,0,1,2
11310,5,35,97.5,0,1,2
11311,7.5,35,97.5,0,1,2
11312,10,35,97.5,0,1,2
11313,12.5,35,97.5,0,1,2
11314,15,35,97.5,0,1,2
11315,17.5,35,97.5,0,1,2
11316,20,35,97.5,0,1,2
11317,22.5,35,97.5,0,1,2
11318,25,35,97.5,0,1,2
11319,0,37.5,97.5,0,1,2
11320,2.5,37.5,97.5,0,1,2
11321,5,37.5,97.5,0,1,2
11322,7.5,37.5,97.5,0,1,2
11323,10,37.5,97.5,0,1,2
11324,12.5,37.5,97.5,0,1,2
11325,15,37.5,97.5,0,1,2
11326,17.5,37.5,97.5,0,1,2
11327,20,37.5,97.5,0,1,2
11328,22.5,37.5,97.5,0,1,2
11329,25,37.5,97.5,0,1,2
11330,0,40,97.5,0,1,2
11331,2.5,40,97.5,0,1,2
11332,5,40,97.5,0,1,2
11333,7.5,40,97.5,0,1,2
11334,10,40,97.5,0,1,2
11335,12.5,40,97.5,0,1,2
11336,15,40,97.5,0,1,2
11337,17.5,40,97.5,0,1,2
11338,20,40,97.5,0,1,2
11339,22.5,40,97.5,0,1,2
11340,25,40,97.5,0,1,2
11341,0,42.5,97.5,0,1,2
11342,2.5,42.5,97.5,0,1,2
11343,5,42.5,97.5,0,1,2
11344,7.5,42.5,97.5,0,1,2
11345,10,42.5,97.5,0,1,2
11346,12.5,42.5,97.5,0,1,2
11347,15,42.5,97.5,0,1,2
11348,17.5,42.5,97.5,0,1,2
11349,20,42.5,97.5,0,1,2
11350,22.5,42.5,97.5,0,1,2
11351,25,42.5,97.5,0,1,2
11352,0,45,97.5,0,1,2
11353,2.5,45,97.5,0,1,2
11354,5,45,97.5,0,1,2
11355,7.5,45,97.5,0,1,2
11356,10,45,97.5,0,1,2
11357,12.5,45,97.5,0,1,2
11358,15,45,97.5,0,1,2
11359,17.5,45,97.5,0,1,2
11360,20,45,97.5,0,1,2
11361,22.5,45,97.5,0,1,2
11362,25,45,97.5,0,1,2
11363,0,47.5,97.5,0,1,2
11364,2.5,47.5,97.5,0,1,2
11365,5,47.5,97.5,0,1,2
11366,7.5,47.5,97.5,0,1,2
11367,10,47.5,97.5,0,1,2
11368,12.5,47.5,97.5,0,1,2
11369,15,47.5,97.5,0,1,2
11370,17.5,47.5,97.5,0,1,2
11371,20,47.5,97.5,0,1,2
11372,22.5,47.5,97.5,0,1,2
11373,25,47.5,97.5,0,1,2
11374,0,50,97.5,0,1,2
11375,2.5,50,97.5,0,1,2
11376,5,50,97.5,0,1,2
11377,7.5,50,97.5,0,1,2
11378,10,50,97.5,0,1,2
11379,12.5,50,97.5,0,1,2
11380,15,50,97.5,0,1,2
11381,17.5,50,97.5,0,1,2
11382,20,50,97.5,0,1,2
11383,22.5,50,97.5,0,1,2
11384,25,50,97.5,0,1,2
11385,0,52.5,97.5,0,1,2
11386,2.5,52.5,97.5,0,1,2
11387,5,52.5,97.5,0,1,2
11388,7.5,52.5,97.5,0,1,2
11389,10,52.5,97.5,0,1,2
11390,12.5,52.5,97.5,0,1,2
11391,15,52.5,97.5,0,1,2
11392,17.5,52.5,97.5,0,1,2
11393,20,52.5,97.5,0,1,2
11394,22.5,52.5,97.5,0,1,2
11395,25,52.5,97.5,0,1,2
11396,0,55,97.5,0,1,2
11397,2.5,55,97.5,0,1,2
11398,5,55,97.5,0,1,2
11399,7.5,55,97.5,0,1,2
11400,10,55,97.5,0,1,2
11401,12.5,55,97.5,0,1,2
11402,15,55,97.5,0,1,2
11403,17.5,55,97.5,0,1,2
11404,20,55,97.5,0,1,2
11405,22.5,55,97.5,0,1,2
11406,25,55,97.5,0,1,2
11407,0,57.5,97.5,0,1,2
11408,2.5,57.5,97.5,0,1,2
11409,5,57.5,97.5,0,1,2
11410,7.5,57.5,97.5,0,1,2
11411,10,57.5,97.5,0,1,2
11412,12.5,57.5,97.5,0,1,2
11413,15,57.5,97.5,0,1,2
11414,17.5,57.5,97.5,0,1,2
11415,20,57.5,97.5,0,1,2
11416,22.5,57.5,97.5,0,1,2
11417,25,57.5,97.5,0,1,2
11418,0,60,97.5,0,1,2
11419,2.5,60,97.5,0,1,2
11420,5,60,97.5,0,1,2
11421,7.5,60,97.5,0,1,2
11422,10,60,97.5,0,1,2
11423,12.5,60,97.5,0,1,2
11424,15,60,97.5,0,1,2
11425,17.5,60,97.5,0,1,2
11426,20,60,97.5,0,1,2
11427,22.5,60,97.5,0,1,2
11428,25,60,97.5,0,1,2
11429,0,62.5,97.5,0,1,2
11430,2.5,62.5,97.5,0,1,2
11431,5,62.5,97.5,0,1,2
11432,7.5,62.5,97.5,0,1,2
11433,10,62.5,97.5,0,1,2
11434,12.5,62.5,97.5,0,1,2
11435,15,62.5,97.5,0,1,2
11436,17.5,62.5,97.5,0,1,2
11437,20,62.5,97.5,0,1,2
11438,22.5,62.5,97.5,0,1,2
11439,25,62.5,97.5,0,1,2
11440,0,0,100,0,1,2
11441,2.5,0,100,0,1,2
11442,5,0,100,0,1,2
11443,7.5,0,100,0,1,2
11444,10,0,100,0,1,2
11445,12.5,0,100,0,1,2
11446,15,0,100,0,1,2
11447,17.5,0,100,0,1,2
11448,20,0,100,0,1,2
11449,22.5,0,100,0,1,2
11450,25,0,100,0,1,2
11451,0,2.5,100,0,1,2
11452,2.5,2.5,100,0,1,2
11453,5,2.5,100,0,1,2
11454,7.5,2.5,100,0,1,2
11455,10,2.5,100,0,1,2
11456,12.5,2.5,100,0,1,2
11457,15,2.5,100,0,1,2
11458,17.5,2.5,100,0,1,2
11459,20,2.5,100,0,1,2
11460,22.5,2.5,100,0,1,2
11461,25,2.5,100,0,1,2
11462,0,5,100,0,1,2
11463,2.5,5,100,0,1,2
11464,5,5,100,0,1,2
11465,7.5,5,100,0,1,2
11466,10,5,100,0,1,2
11467,12.5,5,100,0,1,2
11468,15,5,100,0,1,2
11469,17.5,5,100,0,1,2
11470,20,5,100,0,1,2
11471,22.5,5,100,0,1,2
11472,25,5,100,0,1,2
11473,0,7.5,100,0,1,2
11474,2.5,7.5,100,0,1,2
11475,5,7.5,100,0,1,2
11476,7.5,7.5,100,0,1,2
11477,10,7.5,100,0,1,2
11478,12.5,7.5,100,0,1,2
11479,15,7.5,100,0,1,2
11480,17.5,7.5,100,0,1,2
11481,20,7.5,100,0,1,2
11482,22.5,7.5,100,0,1,2
11483,25,7.5,100,0,1,2
11484,0,10,100,0,1,2
11485,2.5,10,100,0,1,2
11486,5,10,100,0,1,2
11487,7.5,10,100,0,1,2
11488,10,10,100,0,1,2
11489,12.5,10,100,0,1,2
11490,15,10,100,0,1,2
11491,17.5,10,100,0,1,2
11492,20,10,100,0,1,2
11493,22.5,10,100,0,1,2
11494,25,10,100,0,1,2
11495,0,12.5,100,0,1,2
11496,2.5,12.5,100,0,1,2
11497,5,12.5,100,0,1,2
11498,7.5,12.5,100,0,1,2
11499,10,12.5,100,0,1,2
11500,12.5,12.5,100,0,1,2
11501,15,12.5,100,0,1,2
11502,17.5,12.5,100,0,1,2
11503,20,12.5,100,0,1,2
11504,22.5,12.5,100,0,1,2
11505,25,12.5,100,0,1,2
11506,0,15,100,0,1,2
11507,2.5,15,100,0,1,2
11508,5,15,100,0,1,2
11509,7.5,15,100,0,1,2
11510,10,15,100,0,1,2
11511,12.5,15,100,0,1,2
11512,15,15,100,0,1,2
11513,17.5,15,100,0,1,2
11514,20,15,100,0,1,2
11515,22.5,15,100,0,1,2
11516,25,15,100,0,1,2
11517,0,17.5,100,0,1,2
11518,2.5,17.5,100,0,1,2
11519,5,17.5,100,0,1,2
11520,7.5,17.5,100,0,1,2
11521,10,17.5,100,0,1,2
11522,12.5,17.5,100,0,1,2
11523,15,17.5,100,0,1,2
11524,17.5,17.5,100,0,1,2
11525,20,17.5,100,0,1,2
11526,22.5,17.5,100,0,1,2
11527,25,17.5,100,0,1,2
11528,0,20,100,0,1,2
11529,2.5,20,100,0,1,2
11530,5,20,100,0,1,2
11531,7.5,20,100,0,1,2
11532,10,20,100,0,1,2
11533,12.5,20,100,0,1,2
11534,15,20,100,0,1,2
11535,17.5,20,100,0,1,2
11536,20,20,100,0,1,2
11537,22.5,20,100,0,1,2
11538,25,20,100,0,1,2
11539,0,22.5,100,0,1,2
11540,2.5,22.5,100,0,1,2
11541,5,22.5,100,0,1,2
11542,7.5,22.5,100,0,1,2
11543,10,22.5,100,0,1,2
11544,12.5,22.5,100,0,1,2
11545,15,22.5,100,0,1,2
11546,17.5,22.5,100,0,1,2
11547,20,22.5,100,0,1,2
11548,22.5,22.5,100,0,1,2
11549,25,22.5,100,0,1,2
11550,0,25,100,0,1,2
11551,2.5,25,100,0,1,2
11552,5,25,100,0,1,2
11553,7.5,25,100,0,1,2
11554,10,25,100,0,1,2
11555,12.5,25,100,0,1,2
11556,15,25,100,0,1,2
11557,17.5,25,100,0,1,2
11558,20,25,100,0,1,2
11559,22.5,25,100,0,1,2
11560,25,25,100,0,1,2
11561,0,27.5,100,0,1,2
11562,2.5,27.5,100,0,1,2
11563,5,27.5,100,0,1,2
11564,7.5,27.5,100,0,1,2
11565,10,27.5,100,0,1,2
