id,ide,E,ƒË
1228,1228,210000,0.3
1229,1229,210000,0.3
1230,1230,210000,0.3
1231,1231,210000,0.3
1232,1232,210000,0.3
1233,1233,210000,0.3
1234,1234,210000,0.3
1235,1235,210000,0.3
1236,1236,210000,0.3
1237,1237,210000,0.3
1238,1238,210000,0.3
1239,1239,210000,0.3
1240,1240,210000,0.3
1241,1241,210000,0.3
1242,1242,210000,0.3
1243,1243,210000,0.3
1244,1244,210000,0.3
1245,1245,210000,0.3
1246,1246,210000,0.3
1247,1247,210000,0.3
1248,1248,210000,0.3
1249,1249,210000,0.3
1250,1250,210000,0.3
1251,1251,210000,0.3
1252,1252,210000,0.3
1253,1253,210000,0.3
1254,1254,210000,0.3
1255,1255,210000,0.3
1256,1256,210000,0.3
1257,1257,210000,0.3
1258,1258,210000,0.3
1259,1259,210000,0.3
1260,1260,210000,0.3
1261,1261,210000,0.3
1262,1262,210000,0.3
1263,1263,210000,0.3
1264,1264,210000,0.3
1265,1265,210000,0.3
1266,1266,210000,0.3
1267,1267,210000,0.3
1268,1268,210000,0.3
1269,1269,210000,0.3
1270,1270,210000,0.3
1271,1271,210000,0.3
1272,1272,210000,0.3
1273,1273,210000,0.3
1274,1274,210000,0.3
1275,1275,210000,0.3
1276,1276,210000,0.3
1277,1277,210000,0.3
1278,1278,210000,0.3
1279,1279,210000,0.3
1280,1280,210000,0.3
1281,1281,210000,0.3
1282,1282,210000,0.3
1283,1283,210000,0.3
1284,1284,210000,0.3
1285,1285,210000,0.3
1286,1286,210000,0.3
1287,1287,210000,0.3
1288,1288,210000,0.3
1289,1289,210000,0.3
1290,1290,210000,0.3
1291,1291,210000,0.3
1292,1292,210000,0.3
1293,1293,210000,0.3
1294,1294,210000,0.3
1295,1295,210000,0.3
1296,1296,210000,0.3
1297,1297,210000,0.3
1298,1298,210000,0.3
1299,1299,210000,0.3
1300,1300,210000,0.3
1301,1301,210000,0.3
1302,1302,210000,0.3
1303,1303,210000,0.3
1304,1304,210000,0.3
1305,1305,210000,0.3
1306,1306,210000,0.3
1307,1307,210000,0.3
1308,1308,210000,0.3
1309,1309,210000,0.3
1310,1310,210000,0.3
1311,1311,210000,0.3
1312,1312,210000,0.3
1313,1313,210000,0.3
1314,1314,210000,0.3
1315,1315,210000,0.3
1316,1316,210000,0.3
1317,1317,210000,0.3
1318,1318,210000,0.3
1319,1319,210000,0.3
1320,1320,210000,0.3
1321,1321,210000,0.3
1322,1322,210000,0.3
1323,1323,210000,0.3
1324,1324,210000,0.3
1325,1325,210000,0.3
1326,1326,210000,0.3
1327,1327,210000,0.3
1328,1328,210000,0.3
1329,1329,210000,0.3
1330,1330,210000,0.3
1331,1331,210000,0.3
1332,1332,210000,0.3
1333,1333,210000,0.3
1334,1334,210000,0.3
1335,1335,210000,0.3
1336,1336,210000,0.3
1337,1337,210000,0.3
1338,1338,210000,0.3
1339,1339,210000,0.3
1340,1340,210000,0.3
1341,1341,210000,0.3
1342,1342,210000,0.3
1343,1343,210000,0.3
1344,1344,210000,0.3
1345,1345,210000,0.3
1346,1346,210000,0.3
1347,1347,210000,0.3
1348,1348,210000,0.3
1349,1349,210000,0.3
1350,1350,210000,0.3
1351,1351,210000,0.3
1352,1352,210000,0.3
1353,1353,210000,0.3
1354,1354,210000,0.3
1355,1355,210000,0.3
1356,1356,210000,0.3
1357,1357,210000,0.3
1358,1358,210000,0.3
1359,1359,210000,0.3
1360,1360,210000,0.3
1361,1361,210000,0.3
1362,1362,210000,0.3
1363,1363,210000,0.3
1364,1364,210000,0.3
1365,1365,210000,0.3
1366,1366,210000,0.3
1367,1367,210000,0.3
1368,1368,210000,0.3
1369,1369,210000,0.3
1370,1370,210000,0.3
1371,1371,210000,0.3
1372,1372,210000,0.3
1373,1373,210000,0.3
1374,1374,210000,0.3
1375,1375,210000,0.3
1376,1376,210000,0.3
1377,1377,210000,0.3
1378,1378,210000,0.3
1379,1379,210000,0.3
1380,1380,210000,0.3
1381,1381,210000,0.3
1382,1382,210000,0.3
1383,1383,210000,0.3
1384,1384,210000,0.3
1385,1385,210000,0.3
1386,1386,210000,0.3
1387,1387,210000,0.3
1388,1388,210000,0.3
1389,1389,210000,0.3
1390,1390,210000,0.3
1391,1391,210000,0.3
1392,1392,210000,0.3
1393,1393,210000,0.3
1394,1394,210000,0.3
1395,1395,210000,0.3
1396,1396,210000,0.3
1397,1397,210000,0.3
1398,1398,210000,0.3
1399,1399,210000,0.3
1400,1400,210000,0.3
1401,1401,210000,0.3
1402,1402,210000,0.3
1403,1403,210000,0.3
1404,1404,210000,0.3
1405,1405,210000,0.3
1406,1406,210000,0.3
1407,1407,210000,0.3
1408,1408,210000,0.3
1409,1409,210000,0.3
1410,1410,210000,0.3
1411,1411,210000,0.3
1412,1412,210000,0.3
1413,1413,210000,0.3
1414,1414,210000,0.3
1415,1415,210000,0.3
1416,1416,210000,0.3
1417,1417,210000,0.3
1418,1418,210000,0.3
1419,1419,210000,0.3
1420,1420,210000,0.3
1421,1421,210000,0.3
1422,1422,210000,0.3
1423,1423,210000,0.3
1424,1424,210000,0.3
1425,1425,210000,0.3
1426,1426,210000,0.3
1427,1427,210000,0.3
1428,1428,210000,0.3
1429,1429,210000,0.3
1430,1430,210000,0.3
1431,1431,210000,0.3
1432,1432,210000,0.3
1433,1433,210000,0.3
1434,1434,210000,0.3
1435,1435,210000,0.3
1436,1436,210000,0.3
1437,1437,210000,0.3
1438,1438,210000,0.3
1439,1439,210000,0.3
1440,1440,210000,0.3
1441,1441,210000,0.3
1442,1442,210000,0.3
1443,1443,210000,0.3
1444,1444,210000,0.3
1445,1445,210000,0.3
1446,1446,210000,0.3
1447,1447,210000,0.3
1448,1448,210000,0.3
1449,1449,210000,0.3
1450,1450,210000,0.3
1451,1451,210000,0.3
1452,1452,210000,0.3
1453,1453,210000,0.3
1454,1454,210000,0.3
1455,1455,210000,0.3
1456,1456,210000,0.3
1457,1457,210000,0.3
1458,1458,210000,0.3
1459,1459,210000,0.3
1460,1460,210000,0.3
1461,1461,210000,0.3
1462,1462,210000,0.3
1463,1463,210000,0.3
1464,1464,210000,0.3
1465,1465,210000,0.3
1466,1466,210000,0.3
1467,1467,210000,0.3
1468,1468,210000,0.3
1469,1469,210000,0.3
1470,1470,210000,0.3
1471,1471,210000,0.3
1472,1472,210000,0.3
1473,1473,210000,0.3
1474,1474,210000,0.3
1475,1475,210000,0.3
1476,1476,210000,0.3
1477,1477,210000,0.3
1478,1478,210000,0.3
1479,1479,210000,0.3
1480,1480,210000,0.3
1481,1481,210000,0.3
1482,1482,210000,0.3
1483,1483,210000,0.3
1484,1484,210000,0.3
1485,1485,210000,0.3
1486,1486,210000,0.3
1487,1487,210000,0.3
1488,1488,210000,0.3
1489,1489,210000,0.3
1490,1490,210000,0.3
1491,1491,210000,0.3
1492,1492,210000,0.3
1493,1493,210000,0.3
1494,1494,210000,0.3
1495,1495,210000,0.3
1496,1496,210000,0.3
1497,1497,210000,0.3
1498,1498,210000,0.3
1499,1499,210000,0.3
1500,1500,210000,0.3
1501,1501,210000,0.3
1502,1502,210000,0.3
1503,1503,210000,0.3
1504,1504,210000,0.3
1505,1505,210000,0.3
1506,1506,210000,0.3
1507,1507,210000,0.3
1508,1508,210000,0.3
1509,1509,210000,0.3
1510,1510,210000,0.3
1511,1511,210000,0.3
1512,1512,210000,0.3
1513,1513,210000,0.3
1514,1514,210000,0.3
1515,1515,210000,0.3
1516,1516,210000,0.3
1517,1517,210000,0.3
1518,1518,210000,0.3
1519,1519,210000,0.3
1520,1520,210000,0.3
1521,1521,210000,0.3
1522,1522,210000,0.3
1523,1523,210000,0.3
1524,1524,210000,0.3
1525,1525,210000,0.3
1526,1526,210000,0.3
1527,1527,210000,0.3
1528,1528,210000,0.3
1529,1529,210000,0.3
1530,1530,210000,0.3
1531,1531,210000,0.3
1532,1532,210000,0.3
1533,1533,210000,0.3
1534,1534,210000,0.3
1535,1535,210000,0.3
1536,1536,210000,0.3
1537,1537,210000,0.3
1538,1538,210000,0.3
1539,1539,210000,0.3
1540,1540,210000,0.3
1541,1541,210000,0.3
1542,1542,210000,0.3
1543,1543,210000,0.3
1544,1544,210000,0.3
1545,1545,210000,0.3
1546,1546,210000,0.3
1547,1547,210000,0.3
1548,1548,210000,0.3
1549,1549,210000,0.3
1550,1550,210000,0.3
1551,1551,210000,0.3
1552,1552,210000,0.3
1553,1553,210000,0.3
1554,1554,210000,0.3
1555,1555,210000,0.3
1556,1556,210000,0.3
1557,1557,210000,0.3
1558,1558,210000,0.3
1559,1559,210000,0.3
1560,1560,210000,0.3
1561,1561,210000,0.3
1562,1562,210000,0.3
1563,1563,210000,0.3
1564,1564,210000,0.3
1565,1565,210000,0.3
1566,1566,210000,0.3
1567,1567,210000,0.3
1568,1568,210000,0.3
1569,1569,210000,0.3
1570,1570,210000,0.3
1571,1571,210000,0.3
1572,1572,210000,0.3
1573,1573,210000,0.3
1574,1574,210000,0.3
1575,1575,210000,0.3
1576,1576,210000,0.3
1577,1577,210000,0.3
1578,1578,210000,0.3
1579,1579,210000,0.3
1580,1580,210000,0.3
1581,1581,210000,0.3
1582,1582,210000,0.3
1583,1583,210000,0.3
1584,1584,210000,0.3
1585,1585,210000,0.3
1586,1586,210000,0.3
1587,1587,210000,0.3
1588,1588,210000,0.3
1589,1589,210000,0.3
1590,1590,210000,0.3
1591,1591,210000,0.3
1592,1592,210000,0.3
1593,1593,210000,0.3
1594,1594,210000,0.3
1595,1595,210000,0.3
1596,1596,210000,0.3
1597,1597,210000,0.3
1598,1598,210000,0.3
1599,1599,210000,0.3
1600,1600,210000,0.3
1601,1601,210000,0.3
1602,1602,210000,0.3
1603,1603,210000,0.3
1604,1604,210000,0.3
1605,1605,210000,0.3
1606,1606,210000,0.3
1607,1607,210000,0.3
1608,1608,210000,0.3
1609,1609,210000,0.3
1610,1610,210000,0.3
1611,1611,210000,0.3
1612,1612,210000,0.3
1613,1613,210000,0.3
1614,1614,210000,0.3
1615,1615,210000,0.3
1616,1616,210000,0.3
1617,1617,210000,0.3
1618,1618,210000,0.3
1619,1619,210000,0.3
1620,1620,210000,0.3
1621,1621,210000,0.3
1622,1622,210000,0.3
1623,1623,210000,0.3
1624,1624,210000,0.3
1625,1625,210000,0.3
1626,1626,210000,0.3
1627,1627,210000,0.3
1628,1628,210000,0.3
1629,1629,210000,0.3
1630,1630,210000,0.3
1631,1631,210000,0.3
1632,1632,210000,0.3
1633,1633,210000,0.3
1634,1634,210000,0.3
1635,1635,210000,0.3
1636,1636,210000,0.3
1637,1637,210000,0.3
1638,1638,210000,0.3
1639,1639,210000,0.3
1640,1640,210000,0.3
1641,1641,210000,0.3
1642,1642,210000,0.3
1643,1643,210000,0.3
1644,1644,210000,0.3
1645,1645,210000,0.3
1646,1646,210000,0.3
1647,1647,210000,0.3
1648,1648,210000,0.3
1649,1649,210000,0.3
1650,1650,210000,0.3
1651,1651,210000,0.3
1652,1652,210000,0.3
1653,1653,210000,0.3
1654,1654,210000,0.3
1655,1655,210000,0.3
1656,1656,210000,0.3
1657,1657,210000,0.3
1658,1658,210000,0.3
1659,1659,210000,0.3
1660,1660,210000,0.3
1661,1661,210000,0.3
1662,1662,210000,0.3
1663,1663,210000,0.3
1664,1664,210000,0.3
1665,1665,210000,0.3
1666,1666,210000,0.3
1667,1667,210000,0.3
1668,1668,210000,0.3
1669,1669,210000,0.3
1670,1670,210000,0.3
1671,1671,210000,0.3
1672,1672,210000,0.3
1673,1673,210000,0.3
1674,1674,210000,0.3
1675,1675,210000,0.3
1676,1676,210000,0.3
1677,1677,210000,0.3
1678,1678,210000,0.3
1679,1679,210000,0.3
1680,1680,210000,0.3
1681,1681,210000,0.3
1682,1682,210000,0.3
1683,1683,210000,0.3
1684,1684,210000,0.3
1685,1685,210000,0.3
1686,1686,210000,0.3
1687,1687,210000,0.3
1688,1688,210000,0.3
1689,1689,210000,0.3
1690,1690,210000,0.3
1691,1691,210000,0.3
1692,1692,210000,0.3
1693,1693,210000,0.3
1694,1694,210000,0.3
1695,1695,210000,0.3
1696,1696,210000,0.3
1697,1697,210000,0.3
1698,1698,210000,0.3
1699,1699,210000,0.3
1700,1700,210000,0.3
1701,1701,210000,0.3
1702,1702,210000,0.3
1703,1703,210000,0.3
1704,1704,210000,0.3
1705,1705,210000,0.3
1706,1706,210000,0.3
1707,1707,210000,0.3
1708,1708,210000,0.3
1709,1709,210000,0.3
1710,1710,210000,0.3
1711,1711,210000,0.3
1712,1712,210000,0.3
1713,1713,210000,0.3
1714,1714,210000,0.3
1715,1715,210000,0.3
1716,1716,210000,0.3
1717,1717,210000,0.3
1718,1718,210000,0.3
1719,1719,210000,0.3
1720,1720,210000,0.3
1721,1721,210000,0.3
1722,1722,210000,0.3
1723,1723,210000,0.3
1724,1724,210000,0.3
1725,1725,210000,0.3
1726,1726,210000,0.3
1727,1727,210000,0.3
1728,1728,210000,0.3
1729,1729,210000,0.3
1730,1730,210000,0.3
1731,1731,210000,0.3
1732,1732,210000,0.3
1733,1733,210000,0.3
1734,1734,210000,0.3
1735,1735,210000,0.3
1736,1736,210000,0.3
1737,1737,210000,0.3
1738,1738,210000,0.3
1739,1739,210000,0.3
1740,1740,210000,0.3
1741,1741,210000,0.3
1742,1742,210000,0.3
1743,1743,210000,0.3
1744,1744,210000,0.3
1745,1745,210000,0.3
1746,1746,210000,0.3
1747,1747,210000,0.3
1748,1748,210000,0.3
1749,1749,210000,0.3
1750,1750,210000,0.3
1751,1751,210000,0.3
1752,1752,210000,0.3
1753,1753,210000,0.3
1754,1754,210000,0.3
1755,1755,210000,0.3
1756,1756,210000,0.3
1757,1757,210000,0.3
1758,1758,210000,0.3
1759,1759,210000,0.3
1760,1760,210000,0.3
1761,1761,210000,0.3
1762,1762,210000,0.3
1763,1763,210000,0.3
1764,1764,210000,0.3
1765,1765,210000,0.3
1766,1766,210000,0.3
1767,1767,210000,0.3
1768,1768,210000,0.3
1769,1769,210000,0.3
1770,1770,210000,0.3
1771,1771,210000,0.3
1772,1772,210000,0.3
1773,1773,210000,0.3
1774,1774,210000,0.3
1775,1775,210000,0.3
1776,1776,210000,0.3
1777,1777,210000,0.3
1778,1778,210000,0.3
1779,1779,210000,0.3
1780,1780,210000,0.3
1781,1781,210000,0.3
1782,1782,210000,0.3
1783,1783,210000,0.3
1784,1784,210000,0.3
1785,1785,210000,0.3
1786,1786,210000,0.3
1787,1787,210000,0.3
1788,1788,210000,0.3
1789,1789,210000,0.3
1790,1790,210000,0.3
1791,1791,210000,0.3
1792,1792,210000,0.3
1793,1793,210000,0.3
1794,1794,210000,0.3
1795,1795,210000,0.3
1796,1796,210000,0.3
1797,1797,210000,0.3
1798,1798,210000,0.3
1799,1799,210000,0.3
1800,1800,210000,0.3
1801,1801,210000,0.3
1802,1802,210000,0.3
1803,1803,210000,0.3
1804,1804,210000,0.3
1805,1805,210000,0.3
1806,1806,210000,0.3
1807,1807,210000,0.3
1808,1808,210000,0.3
1809,1809,210000,0.3
1810,1810,210000,0.3
1811,1811,210000,0.3
1812,1812,210000,0.3
1813,1813,210000,0.3
1814,1814,210000,0.3
1815,1815,210000,0.3
1816,1816,210000,0.3
1817,1817,210000,0.3
1818,1818,210000,0.3
1819,1819,210000,0.3
1820,1820,210000,0.3
1821,1821,210000,0.3
1822,1822,210000,0.3
1823,1823,210000,0.3
1824,1824,210000,0.3
1825,1825,210000,0.3
1826,1826,210000,0.3
1827,1827,210000,0.3
1828,1828,210000,0.3
1829,1829,210000,0.3
1830,1830,210000,0.3
1831,1831,210000,0.3
1832,1832,210000,0.3
1833,1833,210000,0.3
1834,1834,210000,0.3
1835,1835,210000,0.3
1836,1836,210000,0.3
1837,1837,210000,0.3
1838,1838,210000,0.3
1839,1839,210000,0.3
1840,1840,210000,0.3
1841,1841,210000,0.3
1842,1842,210000,0.3
1843,1843,210000,0.3
1844,1844,210000,0.3
1845,1845,210000,0.3
1846,1846,210000,0.3
1847,1847,210000,0.3
1848,1848,210000,0.3
1849,1849,210000,0.3
1850,1850,210000,0.3
1851,1851,210000,0.3
1852,1852,210000,0.3
1853,1853,210000,0.3
1854,1854,210000,0.3
1855,1855,210000,0.3
1856,1856,210000,0.3
1857,1857,210000,0.3
1858,1858,210000,0.3
1859,1859,210000,0.3
1860,1860,210000,0.3
1861,1861,210000,0.3
1862,1862,210000,0.3
1863,1863,210000,0.3
1864,1864,210000,0.3
1865,1865,210000,0.3
1866,1866,210000,0.3
1867,1867,210000,0.3
1868,1868,210000,0.3
1869,1869,210000,0.3
1870,1870,210000,0.3
1871,1871,210000,0.3
1872,1872,210000,0.3
1873,1873,210000,0.3
1874,1874,210000,0.3
1875,1875,210000,0.3
1876,1876,210000,0.3
1877,1877,210000,0.3
1878,1878,210000,0.3
1879,1879,210000,0.3
1880,1880,210000,0.3
1881,1881,210000,0.3
1882,1882,210000,0.3
1883,1883,210000,0.3
1884,1884,210000,0.3
1885,1885,210000,0.3
1886,1886,210000,0.3
1887,1887,210000,0.3
1888,1888,210000,0.3
1889,1889,210000,0.3
1890,1890,210000,0.3
1891,1891,210000,0.3
1892,1892,210000,0.3
1893,1893,210000,0.3
1894,1894,210000,0.3
1895,1895,210000,0.3
1896,1896,210000,0.3
1897,1897,210000,0.3
1898,1898,210000,0.3
1899,1899,210000,0.3
1900,1900,210000,0.3
1901,1901,210000,0.3
1902,1902,210000,0.3
1903,1903,210000,0.3
1904,1904,210000,0.3
1905,1905,210000,0.3
1906,1906,210000,0.3
1907,1907,210000,0.3
1908,1908,210000,0.3
1909,1909,210000,0.3
1910,1910,210000,0.3
1911,1911,210000,0.3
1912,1912,210000,0.3
1913,1913,210000,0.3
1914,1914,210000,0.3
1915,1915,210000,0.3
1916,1916,210000,0.3
1917,1917,210000,0.3
1918,1918,210000,0.3
1919,1919,210000,0.3
1920,1920,210000,0.3
1921,1921,210000,0.3
1922,1922,210000,0.3
1923,1923,210000,0.3
1924,1924,210000,0.3
1925,1925,210000,0.3
1926,1926,210000,0.3
1927,1927,210000,0.3
1928,1928,210000,0.3
1929,1929,210000,0.3
1930,1930,210000,0.3
1931,1931,210000,0.3
1932,1932,210000,0.3
1933,1933,210000,0.3
1934,1934,210000,0.3
1935,1935,210000,0.3
1936,1936,210000,0.3
1937,1937,210000,0.3
1938,1938,210000,0.3
1939,1939,210000,0.3
1940,1940,210000,0.3
1941,1941,210000,0.3
1942,1942,210000,0.3
1943,1943,210000,0.3
1944,1944,210000,0.3
1945,1945,210000,0.3
1946,1946,210000,0.3
1947,1947,210000,0.3
1948,1948,210000,0.3
1949,1949,210000,0.3
1950,1950,210000,0.3
1951,1951,210000,0.3
1952,1952,210000,0.3
1953,1953,210000,0.3
1954,1954,210000,0.3
1955,1955,210000,0.3
1956,1956,210000,0.3
1957,1957,210000,0.3
1958,1958,210000,0.3
1959,1959,210000,0.3
1960,1960,210000,0.3
1961,1961,210000,0.3
1962,1962,210000,0.3
1963,1963,210000,0.3
1964,1964,210000,0.3
1965,1965,210000,0.3
1966,1966,210000,0.3
1967,1967,210000,0.3
1968,1968,210000,0.3
1969,1969,210000,0.3
1970,1970,210000,0.3
1971,1971,210000,0.3
1972,1972,210000,0.3
1973,1973,210000,0.3
1974,1974,210000,0.3
1975,1975,210000,0.3
1976,1976,210000,0.3
1977,1977,210000,0.3
1978,1978,210000,0.3
1979,1979,210000,0.3
1980,1980,210000,0.3
1981,1981,210000,0.3
1982,1982,210000,0.3
1983,1983,210000,0.3
1984,1984,210000,0.3
1985,1985,210000,0.3
1986,1986,210000,0.3
1987,1987,210000,0.3
1988,1988,210000,0.3
1989,1989,210000,0.3
1990,1990,210000,0.3
1991,1991,210000,0.3
1992,1992,210000,0.3
1993,1993,210000,0.3
1994,1994,210000,0.3
1995,1995,210000,0.3
1996,1996,210000,0.3
1997,1997,210000,0.3
1998,1998,210000,0.3
1999,1999,210000,0.3
2000,2000,210000,0.3
2001,2001,210000,0.3
2002,2002,210000,0.3
2003,2003,210000,0.3
2004,2004,210000,0.3
2005,2005,210000,0.3
2006,2006,210000,0.3
2007,2007,210000,0.3
2008,2008,210000,0.3
2009,2009,210000,0.3
2010,2010,210000,0.3
2011,2011,210000,0.3
2012,2012,210000,0.3
2013,2013,210000,0.3
2014,2014,210000,0.3
2015,2015,210000,0.3
2016,2016,210000,0.3
2017,2017,210000,0.3
2018,2018,210000,0.3
2019,2019,210000,0.3
2020,2020,210000,0.3
2021,2021,210000,0.3
2022,2022,210000,0.3
2023,2023,210000,0.3
2024,2024,210000,0.3
2025,2025,210000,0.3
2026,2026,210000,0.3
2027,2027,210000,0.3
2028,2028,210000,0.3
2029,2029,210000,0.3
2030,2030,210000,0.3
2031,2031,210000,0.3
2032,2032,210000,0.3
2033,2033,210000,0.3
2034,2034,210000,0.3
2035,2035,210000,0.3
2036,2036,210000,0.3
2037,2037,210000,0.3
2038,2038,210000,0.3
2039,2039,210000,0.3
2040,2040,210000,0.3
2041,2041,210000,0.3
2042,2042,210000,0.3
2043,2043,210000,0.3
2044,2044,210000,0.3
2045,2045,210000,0.3
2046,2046,210000,0.3
2047,2047,210000,0.3
2048,2048,210000,0.3
2049,2049,210000,0.3
2050,2050,210000,0.3
2051,2051,210000,0.3
2052,2052,210000,0.3
2053,2053,210000,0.3
2054,2054,210000,0.3
2055,2055,210000,0.3
2056,2056,210000,0.3
2057,2057,210000,0.3
2058,2058,210000,0.3
2059,2059,210000,0.3
2060,2060,210000,0.3
2061,2061,210000,0.3
2062,2062,210000,0.3
2063,2063,210000,0.3
2064,2064,210000,0.3
2065,2065,210000,0.3
2066,2066,210000,0.3
2067,2067,210000,0.3
2068,2068,210000,0.3
2069,2069,210000,0.3
2070,2070,210000,0.3
2071,2071,210000,0.3
2072,2072,210000,0.3
2073,2073,210000,0.3
2074,2074,210000,0.3
2075,2075,210000,0.3
2076,2076,210000,0.3
2077,2077,210000,0.3
2078,2078,210000,0.3
2079,2079,210000,0.3
2080,2080,210000,0.3
2081,2081,210000,0.3
2082,2082,210000,0.3
2083,2083,210000,0.3
2084,2084,210000,0.3
2085,2085,210000,0.3
2086,2086,210000,0.3
2087,2087,210000,0.3
2088,2088,210000,0.3
2089,2089,210000,0.3
2090,2090,210000,0.3
2091,2091,210000,0.3
2092,2092,210000,0.3
2093,2093,210000,0.3
2094,2094,210000,0.3
2095,2095,210000,0.3
2096,2096,210000,0.3
2097,2097,210000,0.3
2098,2098,210000,0.3
2099,2099,210000,0.3
2100,2100,210000,0.3
2101,2101,210000,0.3
2102,2102,210000,0.3
2103,2103,210000,0.3
2104,2104,210000,0.3
2105,2105,210000,0.3
2106,2106,210000,0.3
2107,2107,210000,0.3
2108,2108,210000,0.3
2109,2109,210000,0.3
2110,2110,210000,0.3
2111,2111,210000,0.3
2112,2112,210000,0.3
2113,2113,210000,0.3
2114,2114,210000,0.3
2115,2115,210000,0.3
2116,2116,210000,0.3
2117,2117,210000,0.3
2118,2118,210000,0.3
2119,2119,210000,0.3
2120,2120,210000,0.3
2121,2121,210000,0.3
2122,2122,210000,0.3
2123,2123,210000,0.3
2124,2124,210000,0.3
2125,2125,210000,0.3
2126,2126,210000,0.3
2127,2127,210000,0.3
2128,2128,210000,0.3
2129,2129,210000,0.3
2130,2130,210000,0.3
2131,2131,210000,0.3
2132,2132,210000,0.3
2133,2133,210000,0.3
2134,2134,210000,0.3
2135,2135,210000,0.3
2136,2136,210000,0.3
2137,2137,210000,0.3
2138,2138,210000,0.3
2139,2139,210000,0.3
2140,2140,210000,0.3
2141,2141,210000,0.3
2142,2142,210000,0.3
2143,2143,210000,0.3
2144,2144,210000,0.3
2145,2145,210000,0.3
2146,2146,210000,0.3
2147,2147,210000,0.3
2148,2148,210000,0.3
2149,2149,210000,0.3
2150,2150,210000,0.3
2151,2151,210000,0.3
2152,2152,210000,0.3
2153,2153,210000,0.3
2154,2154,210000,0.3
2155,2155,210000,0.3
2156,2156,210000,0.3
2157,2157,210000,0.3
2158,2158,210000,0.3
2159,2159,210000,0.3
2160,2160,210000,0.3
2161,2161,210000,0.3
2162,2162,210000,0.3
2163,2163,210000,0.3
2164,2164,210000,0.3
2165,2165,210000,0.3
2166,2166,210000,0.3
2167,2167,210000,0.3
2168,2168,210000,0.3
2169,2169,210000,0.3
2170,2170,210000,0.3
2171,2171,210000,0.3
2172,2172,210000,0.3
2173,2173,210000,0.3
2174,2174,210000,0.3
2175,2175,210000,0.3
2176,2176,210000,0.3
2177,2177,210000,0.3
2178,2178,210000,0.3
2179,2179,210000,0.3
2180,2180,210000,0.3
2181,2181,210000,0.3
2182,2182,210000,0.3
2183,2183,210000,0.3
2184,2184,210000,0.3
2185,2185,210000,0.3
2186,2186,210000,0.3
2187,2187,210000,0.3
2188,2188,210000,0.3
2189,2189,210000,0.3
2190,2190,210000,0.3
2191,2191,210000,0.3
2192,2192,210000,0.3
2193,2193,210000,0.3
2194,2194,210000,0.3
2195,2195,210000,0.3
2196,2196,210000,0.3
2197,2197,210000,0.3
2198,2198,210000,0.3
2199,2199,210000,0.3
2200,2200,210000,0.3
2201,2201,210000,0.3
2202,2202,210000,0.3
2203,2203,210000,0.3
2204,2204,210000,0.3
2205,2205,210000,0.3
2206,2206,210000,0.3
2207,2207,210000,0.3
2208,2208,210000,0.3
2209,2209,210000,0.3
2210,2210,210000,0.3
2211,2211,210000,0.3
2212,2212,210000,0.3
2213,2213,210000,0.3
2214,2214,210000,0.3
2215,2215,210000,0.3
2216,2216,210000,0.3
2217,2217,210000,0.3
2218,2218,210000,0.3
2219,2219,210000,0.3
2220,2220,210000,0.3
2221,2221,210000,0.3
2222,2222,210000,0.3
2223,2223,210000,0.3
2224,2224,210000,0.3
2225,2225,210000,0.3
2226,2226,210000,0.3
2227,2227,210000,0.3
2228,2228,210000,0.3
2229,2229,210000,0.3
2230,2230,210000,0.3
2231,2231,210000,0.3
2232,2232,210000,0.3
2233,2233,210000,0.3
2234,2234,210000,0.3
2235,2235,210000,0.3
2236,2236,210000,0.3
2237,2237,210000,0.3
2238,2238,210000,0.3
2239,2239,210000,0.3
2240,2240,210000,0.3
2241,2241,210000,0.3
2242,2242,210000,0.3
2243,2243,210000,0.3
2244,2244,210000,0.3
2245,2245,210000,0.3
2246,2246,210000,0.3
2247,2247,210000,0.3
