id,s,dmax,dmin,L,E,ƒÏ
1923,0.7,0.4,0.0001,2.5,210000,1.77
1924,0.7,0.4,0.0001,2.5,210000,1.77
1925,0.7,0.4,0.0001,2.5,210000,1.77
1926,0.7,0.4,0.0001,2.5,210000,1.77
1927,0.7,0.4,0.0001,2.5,210000,1.77
1928,0.7,0.4,0.0001,2.5,210000,1.77
1929,0.7,0.4,0.0001,2.5,210000,1.77
1930,0.7,0.4,0.0001,2.5,210000,1.77
1931,0.7,0.4,0.0001,2.5,210000,1.77
1932,0.7,0.4,0.0001,2.5,210000,1.77
1933,0.7,0.4,0.0001,2.5,210000,1.77
1934,0.7,0.4,0.0001,2.5,210000,1.77
1935,0.7,0.4,0.0001,2.5,210000,1.77
1936,0.7,0.4,0.0001,2.5,210000,1.77
1937,0.7,0.4,0.0001,2.5,210000,1.77
1938,0.7,0.4,0.0001,2.5,210000,1.77
1939,0.7,0.4,0.0001,2.5,210000,1.77
1940,0.7,0.4,0.0001,2.5,210000,1.77
1941,0.7,0.4,0.0001,2.5,210000,1.77
1942,0.7,0.4,0.0001,2.5,210000,1.77
1943,0.7,0.4,0.0001,2.5,210000,1.77
1944,0.7,0.4,0.0001,2.5,210000,1.77
1945,0.7,0.4,0.0001,2.5,210000,1.77
1946,0.7,0.4,0.0001,2.5,210000,1.77
1947,0.7,0.4,0.0001,2.5,210000,1.77
1948,0.7,0.4,0.0001,2.5,210000,1.77
1949,0.7,0.4,0.0001,2.5,210000,1.77
1950,0.7,0.4,0.0001,2.5,210000,1.77
1951,0.7,0.4,0.0001,2.5,210000,1.77
1952,0.7,0.4,0.0001,2.5,210000,1.77
1953,0.7,0.4,0.0001,2.5,210000,1.77
1954,0.7,0.4,0.0001,2.5,210000,1.77
1955,0.7,0.4,0.0001,2.5,210000,1.77
1956,0.7,0.4,0.0001,2.5,210000,1.77
1957,0.7,0.4,0.0001,2.5,210000,1.77
1958,0.7,0.4,0.0001,2.5,210000,1.77
1959,0.7,0.4,0.0001,2.5,210000,1.77
1960,0.7,0.4,0.0001,2.5,210000,1.77
1961,0.7,0.4,0.0001,2.5,210000,1.77
1962,0.7,0.4,0.0001,2.5,210000,1.77
1963,0.7,0.4,0.0001,2.5,210000,1.77
1964,0.7,0.4,0.0001,2.5,210000,1.77
1965,0.7,0.4,0.0001,2.5,210000,1.77
1966,0.7,0.4,0.0001,2.5,210000,1.77
1967,0.7,0.4,0.0001,2.5,210000,1.77
1968,0.7,0.4,0.0001,2.5,210000,1.77
1969,0.7,0.4,0.0001,2.5,210000,1.77
1970,0.7,0.4,0.0001,2.5,210000,1.77
1971,0.7,0.4,0.0001,2.5,210000,1.77
1972,0.7,0.4,0.0001,2.5,210000,1.77
1973,0.7,0.4,0.0001,2.5,210000,1.77
1974,0.7,0.4,0.0001,2.5,210000,1.77
1975,0.7,0.4,0.0001,2.5,210000,1.77
1976,0.7,0.4,0.0001,2.5,210000,1.77
1977,0.7,0.4,0.0001,2.5,210000,1.77
1978,0.7,0.4,0.0001,2.5,210000,1.77
1979,0.7,0.4,0.0001,2.5,210000,1.77
1980,0.7,0.4,0.0001,2.5,210000,1.77
1981,0.7,0.4,0.0001,2.5,210000,1.77
1982,0.7,0.4,0.0001,2.5,210000,1.77
1983,0.7,0.4,0.0001,2.5,210000,1.77
1984,0.7,0.4,0.0001,2.5,210000,1.77
1985,0.7,0.4,0.0001,2.5,210000,1.77
1986,0.7,0.4,0.0001,2.5,210000,1.77
1987,0.7,0.4,0.0001,2.5,210000,1.77
1988,0.7,0.4,0.0001,2.5,210000,1.77
1989,0.7,0.4,0.0001,2.5,210000,1.77
1990,0.7,0.4,0.0001,2.5,210000,1.77
1991,0.7,0.4,0.0001,2.5,210000,1.77
1992,0.7,0.4,0.0001,2.5,210000,1.77
1993,0.7,0.4,0.0001,2.5,210000,1.77
1994,0.7,0.4,0.0001,2.5,210000,1.77
1995,0.7,0.4,0.0001,2.5,210000,1.77
1996,0.7,0.4,0.0001,2.5,210000,1.77
1997,0.7,0.4,0.0001,2.5,210000,1.77
1998,0.7,0.4,0.0001,2.5,210000,1.77
1999,0.7,0.4,0.0001,2.5,210000,1.77
2000,0.7,0.4,0.0001,2.5,210000,1.77
2001,0.7,0.4,0.0001,2.5,210000,1.77
2002,0.7,0.4,0.0001,2.5,210000,1.77
2003,0.7,0.4,0.0001,2.5,210000,1.77
2004,0.7,0.4,0.0001,2.5,210000,1.77
2005,0.7,0.4,0.0001,2.5,210000,1.77
2006,0.7,0.4,0.0001,2.5,210000,1.77
2007,0.7,0.4,0.0001,2.5,210000,1.77
2008,0.7,0.4,0.0001,2.5,210000,1.77
2009,0.7,0.4,0.0001,2.5,210000,1.77
2010,0.7,0.4,0.0001,2.5,210000,1.77
2011,0.7,0.4,0.0001,2.5,210000,1.77
2012,0.7,0.4,0.0001,2.5,210000,1.77
2013,0.7,0.4,0.0001,2.5,210000,1.77
2014,0.7,0.4,0.0001,2.5,210000,1.77
2015,0.7,0.4,0.0001,2.5,210000,1.77
2016,0.7,0.4,0.0001,2.5,210000,1.77
2017,0.7,0.4,0.0001,2.5,210000,1.77
2018,0.7,0.4,0.0001,2.5,210000,1.77
2019,0.7,0.4,0.0001,2.5,210000,1.77
2020,0.7,0.4,0.0001,2.5,210000,1.77
2021,0.7,0.4,0.0001,2.5,210000,1.77
2022,0.7,0.4,0.0001,2.5,210000,1.77
2023,0.7,0.4,0.0001,2.5,210000,1.77
2024,0.7,0.4,0.0001,2.5,210000,1.77
2025,0.7,0.4,0.0001,2.5,210000,1.77
2026,0.7,0.4,0.0001,2.5,210000,1.77
2027,0.7,0.4,0.0001,2.5,210000,1.77
2028,0.7,0.4,0.0001,2.5,210000,1.77
2029,0.7,0.4,0.0001,2.5,210000,1.77
2030,0.7,0.4,0.0001,2.5,210000,1.77
2031,0.7,0.4,0.0001,2.5,210000,1.77
2032,0.7,0.4,0.0001,2.5,210000,1.77
2033,0.7,0.4,0.0001,2.5,210000,1.77
2034,0.7,0.4,0.0001,2.5,210000,1.77
2035,0.7,0.4,0.0001,2.5,210000,1.77
2036,0.7,0.4,0.0001,2.5,210000,1.77
2037,0.7,0.4,0.0001,2.5,210000,1.77
2038,0.7,0.4,0.0001,2.5,210000,1.77
2039,0.7,0.4,0.0001,2.5,210000,1.77
2040,0.7,0.4,0.0001,2.5,210000,1.77
2041,0.7,0.4,0.0001,2.5,210000,1.77
2042,0.7,0.4,0.0001,2.5,210000,1.77
2043,0.7,0.4,0.0001,2.5,210000,1.77
2044,0.7,0.4,0.0001,2.5,210000,1.77
2045,0.7,0.4,0.0001,2.5,210000,1.77
2046,0.7,0.4,0.0001,2.5,210000,1.77
2047,0.7,0.4,0.0001,2.5,210000,1.77
2048,0.7,0.4,0.0001,2.5,210000,1.77
2049,0.7,0.4,0.0001,2.5,210000,1.77
2050,0.7,0.4,0.0001,2.5,210000,1.77
2051,0.7,0.4,0.0001,2.5,210000,1.77
2052,0.7,0.4,0.0001,2.5,210000,1.77
2053,0.7,0.4,0.0001,2.5,210000,1.77
2054,0.7,0.4,0.0001,2.5,210000,1.77
2055,0.7,0.4,0.0001,2.5,210000,1.77
2056,0.7,0.4,0.0001,2.5,210000,1.77
2057,0.7,0.4,0.0001,2.5,210000,1.77
2058,0.7,0.4,0.0001,2.5,210000,1.77
2059,0.7,0.4,0.0001,2.5,210000,1.77
2060,0.7,0.4,0.0001,2.5,210000,1.77
2061,0.7,0.4,0.0001,2.5,210000,1.77
2062,0.7,0.4,0.0001,2.5,210000,1.77
2063,0.7,0.4,0.0001,2.5,210000,1.77
2064,0.7,0.4,0.0001,2.5,210000,1.77
2065,0.7,0.4,0.0001,2.5,210000,1.77
2066,0.7,0.4,0.0001,2.5,210000,1.77
2067,0.7,0.4,0.0001,2.5,210000,1.77
2068,0.7,0.4,0.0001,2.5,210000,1.77
2069,0.7,0.4,0.0001,2.5,210000,1.77
2070,0.7,0.4,0.0001,2.5,210000,1.77
2071,0.7,0.4,0.0001,2.5,210000,1.77
2072,0.7,0.4,0.0001,2.5,210000,1.77
2073,0.7,0.4,0.0001,2.5,210000,1.77
2074,0.7,0.4,0.0001,2.5,210000,1.77
2075,0.7,0.4,0.0001,2.5,210000,1.77
2076,0.7,0.4,0.0001,2.5,210000,1.77
2077,0.7,0.4,0.0001,2.5,210000,1.77
2078,0.7,0.4,0.0001,2.5,210000,1.77
2079,0.7,0.4,0.0001,2.5,210000,1.77
2080,0.7,0.4,0.0001,2.5,210000,1.77
2081,0.7,0.4,0.0001,2.5,210000,1.77
2082,0.7,0.4,0.0001,2.5,210000,1.77
2083,0.7,0.4,0.0001,2.5,210000,1.77
2084,0.7,0.4,0.0001,2.5,210000,1.77
2085,0.7,0.4,0.0001,2.5,210000,1.77
2086,0.7,0.4,0.0001,2.5,210000,1.77
2087,0.7,0.4,0.0001,2.5,210000,1.77
2088,0.7,0.4,0.0001,2.5,210000,1.77
2089,0.7,0.4,0.0001,2.5,210000,1.77
2090,0.7,0.4,0.0001,2.5,210000,1.77
2091,0.7,0.4,0.0001,2.5,210000,1.77
2092,0.7,0.4,0.0001,2.5,210000,1.77
2093,0.7,0.4,0.0001,2.5,210000,1.77
2094,0.7,0.4,0.0001,2.5,210000,1.77
2095,0.7,0.4,0.0001,2.5,210000,1.77
2096,0.7,0.4,0.0001,2.5,210000,1.77
2097,0.7,0.4,0.0001,2.5,210000,1.77
2098,0.7,0.4,0.0001,2.5,210000,1.77
2099,0.7,0.4,0.0001,2.5,210000,1.77
2100,0.7,0.4,0.0001,2.5,210000,1.77
2101,0.7,0.4,0.0001,2.5,210000,1.77
2102,0.7,0.4,0.0001,2.5,210000,1.77
2103,0.7,0.4,0.0001,2.5,210000,1.77
2104,0.7,0.4,0.0001,2.5,210000,1.77
2105,0.7,0.4,0.0001,2.5,210000,1.77
2106,0.7,0.4,0.0001,2.5,210000,1.77
2107,0.7,0.4,0.0001,2.5,210000,1.77
2108,0.7,0.4,0.0001,2.5,210000,1.77
2109,0.7,0.4,0.0001,2.5,210000,1.77
2110,0.7,0.4,0.0001,2.5,210000,1.77
2111,0.7,0.4,0.0001,2.5,210000,1.77
2112,0.7,0.4,0.0001,2.5,210000,1.77
2113,0.7,0.4,0.0001,2.5,210000,1.77
2114,0.7,0.4,0.0001,2.5,210000,1.77
2115,0.7,0.4,0.0001,2.5,210000,1.77
2116,0.7,0.4,0.0001,2.5,210000,1.77
2117,0.7,0.4,0.0001,2.5,210000,1.77
2118,0.7,0.4,0.0001,2.5,210000,1.77
2119,0.7,0.4,0.0001,2.5,210000,1.77
2120,0.7,0.4,0.0001,2.5,210000,1.77
2121,0.7,0.4,0.0001,2.5,210000,1.77
2122,0.7,0.4,0.0001,2.5,210000,1.77
2123,0.7,0.4,0.0001,2.5,210000,1.77
2124,0.7,0.4,0.0001,2.5,210000,1.77
2125,0.7,0.4,0.0001,2.5,210000,1.77
2126,0.7,0.4,0.0001,2.5,210000,1.77
2127,0.7,0.4,0.0001,2.5,210000,1.77
2128,0.7,0.4,0.0001,2.5,210000,1.77
2129,0.7,0.4,0.0001,2.5,210000,1.77
2130,0.7,0.4,0.0001,2.5,210000,1.77
2131,0.7,0.4,0.0001,2.5,210000,1.77
2132,0.7,0.4,0.0001,2.5,210000,1.77
2133,0.7,0.4,0.0001,2.5,210000,1.77
2134,0.7,0.4,0.0001,2.5,210000,1.77
2135,0.7,0.4,0.0001,2.5,210000,1.77
2136,0.7,0.4,0.0001,2.5,210000,1.77
2137,0.7,0.4,0.0001,2.5,210000,1.77
2138,0.7,0.4,0.0001,2.5,210000,1.77
2139,0.7,0.4,0.0001,2.5,210000,1.77
2140,0.7,0.4,0.0001,2.5,210000,1.77
2141,0.7,0.4,0.0001,2.5,210000,1.77
2142,0.7,0.4,0.0001,2.5,210000,1.77
2143,0.7,0.4,0.0001,2.5,210000,1.77
2144,0.7,0.4,0.0001,2.5,210000,1.77
2145,0.7,0.4,0.0001,2.5,210000,1.77
2146,0.7,0.4,0.0001,2.5,210000,1.77
2147,0.7,0.4,0.0001,2.5,210000,1.77
2148,0.7,0.4,0.0001,2.5,210000,1.77
2149,0.7,0.4,0.0001,2.5,210000,1.77
2150,0.7,0.4,0.0001,2.5,210000,1.77
2151,0.7,0.4,0.0001,2.5,210000,1.77
2152,0.7,0.4,0.0001,2.5,210000,1.77
2153,0.7,0.4,0.0001,2.5,210000,1.77
2154,0.7,0.4,0.0001,2.5,210000,1.77
2155,0.7,0.4,0.0001,2.5,210000,1.77
2156,0.7,0.4,0.0001,2.5,210000,1.77
2157,0.7,0.4,0.0001,2.5,210000,1.77
2158,0.7,0.4,0.0001,2.5,210000,1.77
2159,0.7,0.4,0.0001,2.5,210000,1.77
2160,0.7,0.4,0.0001,2.5,210000,1.77
2161,0.7,0.4,0.0001,2.5,210000,1.77
2162,0.7,0.4,0.0001,2.5,210000,1.77
2163,0.7,0.4,0.0001,2.5,210000,1.77
2164,0.7,0.4,0.0001,2.5,210000,1.77
2165,0.7,0.4,0.0001,2.5,210000,1.77
2166,0.7,0.4,0.0001,2.5,210000,1.77
2167,0.7,0.4,0.0001,2.5,210000,1.77
2168,0.7,0.4,0.0001,2.5,210000,1.77
2169,0.7,0.4,0.0001,2.5,210000,1.77
2170,0.7,0.4,0.0001,2.5,210000,1.77
2171,0.7,0.4,0.0001,2.5,210000,1.77
2172,0.7,0.4,0.0001,2.5,210000,1.77
2173,0.7,0.4,0.0001,2.5,210000,1.77
2174,0.7,0.4,0.0001,2.5,210000,1.77
2175,0.7,0.4,0.0001,2.5,210000,1.77
2176,0.7,0.4,0.0001,2.5,210000,1.77
2177,0.7,0.4,0.0001,2.5,210000,1.77
2178,0.7,0.4,0.0001,2.5,210000,1.77
2179,0.7,0.4,0.0001,2.5,210000,1.77
2180,0.7,0.4,0.0001,2.5,210000,1.77
2181,0.7,0.4,0.0001,2.5,210000,1.77
2182,0.7,0.4,0.0001,2.5,210000,1.77
2183,0.7,0.4,0.0001,2.5,210000,1.77
2184,0.7,0.4,0.0001,2.5,210000,1.77
2185,0.7,0.4,0.0001,2.5,210000,1.77
2186,0.7,0.4,0.0001,2.5,210000,1.77
2187,0.7,0.4,0.0001,2.5,210000,1.77
2188,0.7,0.4,0.0001,2.5,210000,1.77
2189,0.7,0.4,0.0001,2.5,210000,1.77
2190,0.7,0.4,0.0001,2.5,210000,1.77
2191,0.7,0.4,0.0001,2.5,210000,1.77
2192,0.7,0.4,0.0001,2.5,210000,1.77
2193,0.7,0.4,0.0001,2.5,210000,1.77
2194,0.7,0.4,0.0001,2.5,210000,1.77
2195,0.7,0.4,0.0001,2.5,210000,1.77
2196,0.7,0.4,0.0001,2.5,210000,1.77
2197,0.7,0.4,0.0001,2.5,210000,1.77
2198,0.7,0.4,0.0001,2.5,210000,1.77
2199,0.7,0.4,0.0001,2.5,210000,1.77
2200,0.7,0.4,0.0001,2.5,210000,1.77
2201,0.7,0.4,0.0001,2.5,210000,1.77
2202,0.7,0.4,0.0001,2.5,210000,1.77
2203,0.7,0.4,0.0001,2.5,210000,1.77
2204,0.7,0.4,0.0001,2.5,210000,1.77
2205,0.7,0.4,0.0001,2.5,210000,1.77
2206,0.7,0.4,0.0001,2.5,210000,1.77
2207,0.7,0.4,0.0001,2.5,210000,1.77
2208,0.7,0.4,0.0001,2.5,210000,1.77
2209,0.7,0.4,0.0001,2.5,210000,1.77
2210,0.7,0.4,0.0001,2.5,210000,1.77
2211,0.7,0.4,0.0001,2.5,210000,1.77
2212,0.7,0.4,0.0001,2.5,210000,1.77
2213,0.7,0.4,0.0001,2.5,210000,1.77
2214,0.7,0.4,0.0001,2.5,210000,1.77
2215,0.7,0.4,0.0001,2.5,210000,1.77
2216,0.7,0.4,0.0001,2.5,210000,1.77
2217,0.7,0.4,0.0001,2.5,210000,1.77
2218,0.7,0.4,0.0001,2.5,210000,1.77
2219,0.7,0.4,0.0001,2.5,210000,1.77
2220,0.7,0.4,0.0001,2.5,210000,1.77
2221,0.7,0.4,0.0001,2.5,210000,1.77
2222,0.7,0.4,0.0001,2.5,210000,1.77
2223,0.7,0.4,0.0001,2.5,210000,1.77
2224,0.7,0.4,0.0001,2.5,210000,1.77
2225,0.7,0.4,0.0001,2.5,210000,1.77
2226,0.7,0.4,0.0001,2.5,210000,1.77
2227,0.7,0.4,0.0001,2.5,210000,1.77
2228,0.7,0.4,0.0001,2.5,210000,1.77
2229,0.7,0.4,0.0001,2.5,210000,1.77
2230,0.7,0.4,0.0001,2.5,210000,1.77
2231,0.7,0.4,0.0001,2.5,210000,1.77
2232,0.7,0.4,0.0001,2.5,210000,1.77
2233,0.7,0.4,0.0001,2.5,210000,1.77
2234,0.7,0.4,0.0001,2.5,210000,1.77
2235,0.7,0.4,0.0001,2.5,210000,1.77
2236,0.7,0.4,0.0001,2.5,210000,1.77
2237,0.7,0.4,0.0001,2.5,210000,1.77
2238,0.7,0.4,0.0001,2.5,210000,1.77
2239,0.7,0.4,0.0001,2.5,210000,1.77
2240,0.7,0.4,0.0001,2.5,210000,1.77
2241,0.7,0.4,0.0001,2.5,210000,1.77
2242,0.7,0.4,0.0001,2.5,210000,1.77
2243,0.7,0.4,0.0001,2.5,210000,1.77
2244,0.7,0.4,0.0001,2.5,210000,1.77
2245,0.7,0.4,0.0001,2.5,210000,1.77
2246,0.7,0.4,0.0001,2.5,210000,1.77
2247,0.7,0.4,0.0001,2.5,210000,1.77
2248,0.7,0.4,0.0001,2.5,210000,1.77
2249,0.7,0.4,0.0001,2.5,210000,1.77
2250,0.7,0.4,0.0001,2.5,210000,1.77
2251,0.7,0.4,0.0001,2.5,210000,1.77
2252,0.7,0.4,0.0001,2.5,210000,1.77
2253,0.7,0.4,0.0001,2.5,210000,1.77
2254,0.7,0.4,0.0001,2.5,210000,1.77
2255,0.7,0.4,0.0001,2.5,210000,1.77
2256,0.7,0.4,0.0001,2.5,210000,1.77
2257,0.7,0.4,0.0001,2.5,210000,1.77
2258,0.7,0.4,0.0001,2.5,210000,1.77
2259,0.7,0.4,0.0001,2.5,210000,1.77
2260,0.7,0.4,0.0001,2.5,210000,1.77
2261,0.7,0.4,0.0001,2.5,210000,1.77
2262,0.7,0.4,0.0001,2.5,210000,1.77
2263,0.7,0.4,0.0001,2.5,210000,1.77
2264,0.7,0.4,0.0001,2.5,210000,1.77
2265,0.7,0.4,0.0001,2.5,210000,1.77
2266,0.7,0.4,0.0001,2.5,210000,1.77
2267,0.7,0.4,0.0001,2.5,210000,1.77
2268,0.7,0.4,0.0001,2.5,210000,1.77
2269,0.7,0.4,0.0001,2.5,210000,1.77
2270,0.7,0.4,0.0001,2.5,210000,1.77
2271,0.7,0.4,0.0001,2.5,210000,1.77
2272,0.7,0.4,0.0001,2.5,210000,1.77
2273,0.7,0.4,0.0001,2.5,210000,1.77
2274,0.7,0.4,0.0001,2.5,210000,1.77
2275,0.7,0.4,0.0001,2.5,210000,1.77
2276,0.7,0.4,0.0001,2.5,210000,1.77
2277,0.7,0.4,0.0001,2.5,210000,1.77
2278,0.7,0.4,0.0001,2.5,210000,1.77
2279,0.7,0.4,0.0001,2.5,210000,1.77
2280,0.7,0.4,0.0001,2.5,210000,1.77
2281,0.7,0.4,0.0001,2.5,210000,1.77
2282,0.7,0.4,0.0001,2.5,210000,1.77
2283,0.7,0.4,0.0001,2.5,210000,1.77
2284,0.7,0.4,0.0001,2.5,210000,1.77
2285,0.7,0.4,0.0001,2.5,210000,1.77
2286,0.7,0.4,0.0001,2.5,210000,1.77
2287,0.7,0.4,0.0001,2.5,210000,1.77
2288,0.7,0.4,0.0001,2.5,210000,1.77
2289,0.7,0.4,0.0001,2.5,210000,1.77
2290,0.7,0.4,0.0001,2.5,210000,1.77
2291,0.7,0.4,0.0001,2.5,210000,1.77
2292,0.7,0.4,0.0001,2.5,210000,1.77
2293,0.7,0.4,0.0001,2.5,210000,1.77
2294,0.7,0.4,0.0001,2.5,210000,1.77
2295,0.7,0.4,0.0001,2.5,210000,1.77
2296,0.7,0.4,0.0001,2.5,210000,1.77
2297,0.7,0.4,0.0001,2.5,210000,1.77
2298,0.7,0.4,0.0001,2.5,210000,1.77
2299,0.7,0.4,0.0001,2.5,210000,1.77
2300,0.7,0.4,0.0001,2.5,210000,1.77
2301,0.7,0.4,0.0001,2.5,210000,1.77
2302,0.7,0.4,0.0001,2.5,210000,1.77
2303,0.7,0.4,0.0001,2.5,210000,1.77
2304,0.7,0.4,0.0001,2.5,210000,1.77
2305,0.7,0.4,0.0001,2.5,210000,1.77
2306,0.7,0.4,0.0001,2.5,210000,1.77
2307,0.7,0.4,0.0001,2.5,210000,1.77
2308,0.7,0.4,0.0001,2.5,210000,1.77
2309,0.7,0.4,0.0001,2.5,210000,1.77
2310,0.7,0.4,0.0001,2.5,210000,1.77
2311,0.7,0.4,0.0001,2.5,210000,1.77
2312,0.7,0.4,0.0001,2.5,210000,1.77
2313,0.7,0.4,0.0001,2.5,210000,1.77
2314,0.7,0.4,0.0001,2.5,210000,1.77
2315,0.7,0.4,0.0001,2.5,210000,1.77
2316,0.7,0.4,0.0001,2.5,210000,1.77
2317,0.7,0.4,0.0001,2.5,210000,1.77
2318,0.7,0.4,0.0001,2.5,210000,1.77
2319,0.7,0.4,0.0001,2.5,210000,1.77
2320,0.7,0.4,0.0001,2.5,210000,1.77
2321,0.7,0.4,0.0001,2.5,210000,1.77
2322,0.7,0.4,0.0001,2.5,210000,1.77
2323,0.7,0.4,0.0001,2.5,210000,1.77
2324,0.7,0.4,0.0001,2.5,210000,1.77
2325,0.7,0.4,0.0001,2.5,210000,1.77
2326,0.7,0.4,0.0001,2.5,210000,1.77
2327,0.7,0.4,0.0001,2.5,210000,1.77
2328,0.7,0.4,0.0001,2.5,210000,1.77
2329,0.7,0.4,0.0001,2.5,210000,1.77
2330,0.7,0.4,0.0001,2.5,210000,1.77
2331,0.7,0.4,0.0001,2.5,210000,1.77
2332,0.7,0.4,0.0001,2.5,210000,1.77
2333,0.7,0.4,0.0001,2.5,210000,1.77
2334,0.7,0.4,0.0001,2.5,210000,1.77
2335,0.7,0.4,0.0001,2.5,210000,1.77
2336,0.7,0.4,0.0001,2.5,210000,1.77
2337,0.7,0.4,0.0001,2.5,210000,1.77
2338,0.7,0.4,0.0001,2.5,210000,1.77
2339,0.7,0.4,0.0001,2.5,210000,1.77
2340,0.7,0.4,0.0001,2.5,210000,1.77
2341,0.7,0.4,0.0001,2.5,210000,1.77
2342,0.7,0.4,0.0001,2.5,210000,1.77
2343,0.7,0.4,0.0001,2.5,210000,1.77
2344,0.7,0.4,0.0001,2.5,210000,1.77
2345,0.7,0.4,0.0001,2.5,210000,1.77
2346,0.7,0.4,0.0001,2.5,210000,1.77
2347,0.7,0.4,0.0001,2.5,210000,1.77
2348,0.7,0.4,0.0001,2.5,210000,1.77
2349,0.7,0.4,0.0001,2.5,210000,1.77
2350,0.7,0.4,0.0001,2.5,210000,1.77
2351,0.7,0.4,0.0001,2.5,210000,1.77
2352,0.7,0.4,0.0001,2.5,210000,1.77
2353,0.7,0.4,0.0001,2.5,210000,1.77
2354,0.7,0.4,0.0001,2.5,210000,1.77
2355,0.7,0.4,0.0001,2.5,210000,1.77
2356,0.7,0.4,0.0001,2.5,210000,1.77
2357,0.7,0.4,0.0001,2.5,210000,1.77
2358,0.7,0.4,0.0001,2.5,210000,1.77
2359,0.7,0.4,0.0001,2.5,210000,1.77
2360,0.7,0.4,0.0001,2.5,210000,1.77
2361,0.7,0.4,0.0001,2.5,210000,1.77
2362,0.7,0.4,0.0001,2.5,210000,1.77
2363,0.7,0.4,0.0001,2.5,210000,1.77
2364,0.7,0.4,0.0001,2.5,210000,1.77
2365,0.7,0.4,0.0001,2.5,210000,1.77
2366,0.7,0.4,0.0001,2.5,210000,1.77
2367,0.7,0.4,0.0001,2.5,210000,1.77
2368,0.7,0.4,0.0001,2.5,210000,1.77
2369,0.7,0.4,0.0001,2.5,210000,1.77
2370,0.7,0.4,0.0001,2.5,210000,1.77
2371,0.7,0.4,0.0001,2.5,210000,1.77
2372,0.7,0.4,0.0001,2.5,210000,1.77
2373,0.7,0.4,0.0001,2.5,210000,1.77
2374,0.7,0.4,0.0001,2.5,210000,1.77
2375,0.7,0.4,0.0001,2.5,210000,1.77
2376,0.7,0.4,0.0001,2.5,210000,1.77
2377,0.7,0.4,0.0001,2.5,210000,1.77
2378,0.7,0.4,0.0001,2.5,210000,1.77
2379,0.7,0.4,0.0001,2.5,210000,1.77
2380,0.7,0.4,0.0001,2.5,210000,1.77
2381,0.7,0.4,0.0001,2.5,210000,1.77
2382,0.7,0.4,0.0001,2.5,210000,1.77
2383,0.7,0.4,0.0001,2.5,210000,1.77
2384,0.7,0.4,0.0001,2.5,210000,1.77
2385,0.7,0.4,0.0001,2.5,210000,1.77
2386,0.7,0.4,0.0001,2.5,210000,1.77
2387,0.7,0.4,0.0001,2.5,210000,1.77
2388,0.7,0.4,0.0001,2.5,210000,1.77
2389,0.7,0.4,0.0001,2.5,210000,1.77
2390,0.7,0.4,0.0001,2.5,210000,1.77
2391,0.7,0.4,0.0001,2.5,210000,1.77
2392,0.7,0.4,0.0001,2.5,210000,1.77
2393,0.7,0.4,0.0001,2.5,210000,1.77
2394,0.7,0.4,0.0001,2.5,210000,1.77
2395,0.7,0.4,0.0001,2.5,210000,1.77
2396,0.7,0.4,0.0001,2.5,210000,1.77
2397,0.7,0.4,0.0001,2.5,210000,1.77
2398,0.7,0.4,0.0001,2.5,210000,1.77
2399,0.7,0.4,0.0001,2.5,210000,1.77
2400,0.7,0.4,0.0001,2.5,210000,1.77
2401,0.7,0.4,0.0001,2.5,210000,1.77
2402,0.7,0.4,0.0001,2.5,210000,1.77
2403,0.7,0.4,0.0001,2.5,210000,1.77
2404,0.7,0.4,0.0001,2.5,210000,1.77
2405,0.7,0.4,0.0001,2.5,210000,1.77
2406,0.7,0.4,0.0001,2.5,210000,1.77
2407,0.7,0.4,0.0001,2.5,210000,1.77
2408,0.7,0.4,0.0001,2.5,210000,1.77
2409,0.7,0.4,0.0001,2.5,210000,1.77
2410,0.7,0.4,0.0001,2.5,210000,1.77
2411,0.7,0.4,0.0001,2.5,210000,1.77
2412,0.7,0.4,0.0001,2.5,210000,1.77
2413,0.7,0.4,0.0001,2.5,210000,1.77
2414,0.7,0.4,0.0001,2.5,210000,1.77
2415,0.7,0.4,0.0001,2.5,210000,1.77
2416,0.7,0.4,0.0001,2.5,210000,1.77
2417,0.7,0.4,0.0001,2.5,210000,1.77
2418,0.7,0.4,0.0001,2.5,210000,1.77
2419,0.7,0.4,0.0001,2.5,210000,1.77
2420,0.7,0.4,0.0001,2.5,210000,1.77
2421,0.7,0.4,0.0001,2.5,210000,1.77
2422,0.7,0.4,0.0001,2.5,210000,1.77
2423,0.7,0.4,0.0001,2.5,210000,1.77
2424,0.7,0.4,0.0001,2.5,210000,1.77
2425,0.7,0.4,0.0001,2.5,210000,1.77
2426,0.7,0.4,0.0001,2.5,210000,1.77
2427,0.7,0.4,0.0001,2.5,210000,1.77
2428,0.7,0.4,0.0001,2.5,210000,1.77
2429,0.7,0.4,0.0001,2.5,210000,1.77
2430,0.7,0.4,0.0001,2.5,210000,1.77
2431,0.7,0.4,0.0001,2.5,210000,1.77
2432,0.7,0.4,0.0001,2.5,210000,1.77
2433,0.7,0.4,0.0001,2.5,210000,1.77
2434,0.7,0.4,0.0001,2.5,210000,1.77
2435,0.7,0.4,0.0001,2.5,210000,1.77
2436,0.7,0.4,0.0001,2.5,210000,1.77
2437,0.7,0.4,0.0001,2.5,210000,1.77
2438,0.7,0.4,0.0001,2.5,210000,1.77
2439,0.7,0.4,0.0001,2.5,210000,1.77
